x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.947e-01	6.483e-03	6.483e-03	6.483e-03	6.483e-03
0	4	3.619e-02	3.619e-02	2.325e-02	9.763e-03	8.588e-03
0	5	nan	3.390e-02	3.390e-02	3.390e-02	3.390e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.577e-01	4.575e-02	4.575e-02	2.416e-02	2.230e-02
1	4	2.352e-01	1.248e-01	8.042e-03	8.042e-03	8.042e-03
1	5	nan	3.003e-02	3.003e-02	3.003e-02	1.265e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	1.394e-01	7.268e-02	1.835e-02	1.678e-02
2	4	3.935e-01	3.870e-02	3.833e-02	2.715e-02	8.048e-03
2	5	nan	6.903e-02	4.269e-02	7.102e-03	7.102e-03
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	1.557e-01	4.007e-02	3.850e-02
3	5	nan	3.821e-01	2.719e-02	6.521e-03	1.204e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
