x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.773e-01	1.275e-01	6.966e-02	6.966e-02	5.430e-02
0	4	2.788e-01	1.042e-01	8.772e-02	5.021e-02	1.272e-02
0	5	nan	2.270e-01	1.209e-01	4.955e-02	4.955e-02
0	6	nan	nan	nan	1.182e-01	1.155e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.623e-01	1.464e-01	1.422e-01	1.113e-01	7.374e-02
1	4	6.523e-01	1.321e-01	1.321e-01	9.959e-03	9.959e-03
1	5	nan	1.583e-01	6.799e-02	6.799e-02	6.799e-02
1	6	nan	nan	nan	1.775e-01	9.960e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.621e-01	2.343e-01	1.437e-02	1.040e-02	1.040e-02
2	4	6.520e-01	1.243e-01	1.243e-01	2.952e-02	1.371e-03
2	5	nan	1.869e-01	1.061e-01	1.061e-01	7.137e-03
2	6	nan	nan	nan	1.681e-01	1.018e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	4.429e-02	3.532e-02	1.559e-02	1.559e-02
3	4	nan	1.885e-02	1.786e-02	1.786e-02	8.153e-03
3	5	nan	nan	nan	nan	1.009e-01
3	6	nan	nan	nan	1.359e-01	1.185e-01
3	7	nan	nan	nan	nan	nan
