x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	6.543e-01	7.559e-02	5.481e-02	2.506e-02	1.335e-02
0	4	3.463e-02	3.413e-02	1.535e-02	3.914e-03	3.914e-03
0	5	nan	1.650e-01	9.081e-02	7.732e-02	7.732e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.507e-01	6.144e-02	5.905e-02	5.508e-02	1.615e-02
1	4	5.963e-01	2.011e-02	1.369e-02	1.369e-02	4.260e-03
1	5	nan	3.398e-02	1.868e-02	1.868e-02	1.470e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	1.156e-01	1.013e-01	1.004e-01	2.617e-02
2	4	nan	2.311e-01	7.549e-02	7.220e-02	2.824e-02
2	5	nan	5.385e-01	1.203e-01	1.064e-01	9.165e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	3.969e-01	1.211e-01	4.965e-02	4.965e-02
3	4	nan	4.328e-01	1.643e-01	1.349e-01	2.078e-02
3	5	nan	nan	1.179e-01	1.047e-01	1.009e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
