x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	6.545e-01	1.521e-01	4.745e-02	6.427e-03	1.124e-03
0	4	2.130e-01	9.830e-02	2.249e-02	1.981e-02	1.981e-02
0	5	6.806e-01	1.225e-01	1.001e-01	1.001e-01	8.604e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	2.382e-01	1.095e-01	9.889e-02	3.243e-02	3.243e-02
1	4	4.599e-01	7.731e-02	4.198e-02	2.662e-02	8.490e-03
1	5	6.726e-01	6.487e-02	4.453e-02	4.453e-02	4.279e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.507e-01	8.798e-02	6.362e-02	6.362e-02	3.043e-02
2	4	6.610e-01	1.067e-01	4.687e-02	1.724e-02	1.724e-02
2	5	nan	5.014e-02	5.014e-02	5.014e-02	9.048e-03
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	2.390e-01	6.715e-02	5.854e-02	5.854e-02
3	4	nan	9.744e-02	9.744e-02	2.546e-02	1.928e-02
3	5	nan	2.134e-01	1.014e-01	7.848e-02	2.000e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
