x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	2.390e-01	9.069e-02	8.322e-02	8.322e-02	3.414e-02
0	4	4.864e-01	1.811e-02	1.811e-02	1.575e-02	3.642e-03
0	5	7.387e-01	1.614e-01	1.614e-01	8.572e-02	8.572e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.616e-01	2.889e-02	2.889e-02	2.350e-02	2.350e-02
1	4	2.571e-01	9.377e-02	7.435e-02	4.085e-03	2.729e-03
1	5	6.710e-01	2.339e-01	4.459e-02	2.799e-02	2.230e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.336e-01	8.501e-02	4.726e-02	3.585e-02
2	4	nan	9.622e-02	3.603e-02	3.523e-02	3.523e-02
2	5	nan	nan	1.552e-01	5.389e-02	1.236e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	1.342e-01	1.342e-01	1.566e-02	1.566e-02
3	4	nan	1.277e-01	3.146e-02	3.146e-02	3.146e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
