x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.237e-01	6.360e-02	6.360e-02	6.360e-02	5.274e-02
0	4	2.369e-01	9.172e-02	4.041e-03	4.041e-03	4.041e-03
0	5	nan	2.340e-01	8.646e-02	8.646e-02	8.646e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.644e-01	3.423e-02	3.423e-02	1.296e-02	8.196e-03
1	4	6.202e-01	4.276e-02	4.276e-02	3.388e-02	6.279e-03
1	5	nan	2.328e-01	1.001e-01	6.621e-02	5.341e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.929e-01	2.285e-01	1.061e-01	5.371e-03	5.371e-03
2	4	6.593e-01	6.116e-02	6.116e-02	4.106e-02	6.168e-03
2	5	nan	1.894e-01	1.011e-01	9.924e-02	9.913e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	5.951e-02	3.730e-02	1.016e-02
3	4	nan	3.855e-01	3.398e-02	5.418e-03	1.890e-03
3	5	nan	2.348e-01	1.271e-01	1.056e-01	9.940e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
