x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	2.353e-01	2.280e-01	6.913e-02	2.142e-02	2.565e-03
0	4	4.854e-01	8.300e-02	1.046e-02	6.606e-03	6.606e-03
0	5	6.733e-01	1.362e-01	1.296e-01	2.027e-02	8.924e-03
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.241e-01	2.355e-01	1.324e-01	8.056e-02	1.919e-02
1	4	2.564e-01	7.086e-02	4.460e-02	1.950e-02	1.586e-02
1	5	nan	2.295e-01	3.887e-02	4.563e-03	2.184e-03
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	1.161e-01	4.267e-02	4.267e-02	4.070e-02
2	4	6.938e-01	9.441e-02	2.671e-02	2.592e-02	1.348e-02
2	5	nan	6.724e-02	5.905e-02	5.905e-02	6.227e-03
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	9.080e-02
3	4	nan	nan	2.288e-01	2.274e-01	9.119e-02
3	5	nan	1.164e-02	1.164e-02	1.164e-02	6.005e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
