x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	2.285e-01	9.565e-02	7.916e-02	7.916e-02	1.406e-02
0	4	4.567e-01	5.892e-02	5.892e-02	1.256e-02	2.738e-04
0	5	nan	1.808e-01	1.561e-01	1.561e-01	5.247e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.507e-01	1.230e-01	5.628e-02	5.628e-02	5.628e-02
1	4	5.654e-01	1.003e-01	6.497e-03	1.888e-03	1.888e-03
1	5	nan	2.279e-01	2.052e-01	2.052e-01	1.917e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.711e-01	2.235e-01	1.000e-01	4.723e-02	3.331e-02
2	4	nan	2.389e-01	5.487e-02	3.860e-02	2.038e-02
2	5	nan	2.590e-01	2.336e-01	1.744e-01	1.565e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	4.292e-01	9.907e-02	3.685e-02	3.685e-02
3	4	nan	2.722e-01	1.026e-01	7.896e-02	5.647e-03
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
