x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.084e-01	2.308e-01	4.529e-02	1.641e-02	1.641e-02
0	4	5.292e-01	1.065e-01	2.004e-03	2.004e-03	2.004e-03
0	5	nan	2.285e-01	1.301e-01	9.900e-02	2.224e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.630e-01	8.346e-02	2.614e-02	2.359e-02	8.435e-03
1	4	3.604e-01	8.267e-02	4.656e-02	4.656e-02	1.209e-03
1	5	6.738e-01	1.447e-01	1.266e-01	1.043e-01	9.856e-03
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.675e-01	4.731e-01	5.275e-02	2.871e-02	2.871e-02
2	4	nan	7.503e-02	4.139e-02	4.139e-02	5.366e-03
2	5	nan	1.718e-02	1.718e-02	1.718e-02	1.251e-03
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	2.526e-01	2.303e-01	3.763e-03	3.763e-03
3	5	nan	nan	8.111e-02	5.367e-03	4.824e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
