x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	4.909e-01	1.002e-01	8.237e-02	1.654e-02	3.614e-03
0	4	3.465e-01	1.158e-01	8.174e-02	4.492e-02	2.204e-02
0	5	nan	8.313e-02	8.313e-02	8.313e-02	8.313e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	4.813e-01	2.296e-01	2.357e-02	1.276e-02	1.276e-02
1	4	1.381e-01	1.381e-01	1.055e-01	2.819e-02	1.417e-02
1	5	nan	2.647e-01	4.248e-02	3.607e-02	3.607e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.328e-01	1.153e-01	1.153e-01	2.778e-02
2	4	6.607e-01	2.288e-01	9.966e-02	9.875e-02	6.457e-03
2	5	nan	nan	6.404e-02	6.404e-02	3.660e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.269e-01	2.269e-01	2.269e-01
3	4	nan	3.050e-01	2.317e-01	2.271e-01	3.825e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
