x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	4.819e-01	9.736e-02	2.088e-02	7.082e-03	7.082e-03
0	4	4.710e-01	9.866e-02	3.636e-02	2.339e-02	2.339e-02
0	5	nan	8.972e-02	5.103e-02	2.706e-02	1.686e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.519e-01	2.298e-01	8.381e-02	7.006e-02	2.076e-02
1	4	6.258e-01	6.337e-02	6.337e-02	5.580e-02	5.029e-02
1	5	nan	2.181e-01	1.064e-01	4.848e-02	1.650e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.856e-01	2.313e-01	2.313e-01	2.313e-01	9.954e-02
2	4	6.642e-01	2.268e-01	9.972e-02	5.533e-02	2.036e-02
2	5	nan	2.311e-01	4.893e-02	1.306e-02	1.306e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	4.278e-01	1.126e-01	5.140e-02	3.662e-02
3	4	nan	5.377e-01	1.007e-01	8.216e-02	7.117e-02
3	5	nan	nan	9.866e-02	9.866e-02	4.640e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
