x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	6.512e-01	2.281e-01	9.743e-02	9.743e-02	9.743e-02
0	4	5.003e-01	5.724e-02	5.145e-02	4.054e-02	2.167e-02
0	5	nan	1.394e-01	7.291e-02	8.555e-03	8.555e-03
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.533e-01	1.466e-01	3.836e-02	3.836e-02	2.752e-02
1	4	2.561e-01	9.800e-02	4.117e-02	1.010e-02	6.427e-03
1	5	nan	3.633e-01	1.068e-01	1.068e-01	3.885e-03
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.066e-01	1.084e-01	9.821e-02	8.654e-02
2	4	6.654e-01	2.791e-02	2.444e-02	1.706e-02	1.706e-02
2	5	nan	2.271e-01	2.243e-01	2.124e-01	8.392e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	1.189e-01	6.826e-02	6.826e-02	6.826e-02
3	4	nan	8.795e-02	6.262e-02	3.136e-02	2.287e-02
3	5	nan	nan	nan	6.510e-01	1.244e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
