x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.188e-01	2.293e-01	1.207e-01	9.888e-02	1.496e-02
0	4	2.171e-01	5.451e-02	2.956e-02	2.956e-02	9.186e-03
0	5	nan	2.284e-02	2.064e-02	1.686e-02	1.686e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.801e-01	1.129e-01	2.155e-02	9.523e-03	8.259e-03
1	4	5.681e-01	3.833e-02	1.807e-02	1.807e-02	1.807e-02
1	5	nan	3.243e-01	4.087e-03	4.087e-03	4.087e-03
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	8.010e-01	3.425e-02	7.739e-03	5.229e-03	2.881e-03
2	4	2.315e-01	1.647e-02	4.458e-03	4.458e-03	4.458e-03
2	5	nan	2.389e-01	2.286e-01	1.863e-02	1.863e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	9.304e-02	3.564e-02
3	4	nan	nan	6.540e-01	4.780e-02	1.468e-02
3	5	nan	nan	nan	1.847e-01	9.669e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
