x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	4.069e-01	1.266e-01	1.266e-01	5.200e-02	5.200e-02
0	4	4.840e-01	1.457e-02	9.027e-03	9.027e-03	9.027e-03
0	5	6.526e-01	1.275e-01	1.003e-01	3.475e-02	3.475e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.667e-01	2.098e-01	5.325e-02	5.325e-02	1.834e-02
1	4	2.326e-01	4.249e-02	8.194e-03	8.194e-03	8.194e-03
1	5	nan	1.454e-01	9.587e-02	3.608e-02	2.613e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.326e-01	1.001e-01	1.001e-01	1.001e-01
2	4	6.333e-01	5.680e-02	5.680e-02	4.381e-02	1.282e-02
2	5	nan	2.332e-01	1.758e-01	5.517e-02	5.517e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	8.454e-02	6.175e-02	3.800e-02
3	5	nan	2.314e-01	2.268e-01	9.656e-02	9.656e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
