x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.186e-01	7.221e-02	4.339e-02	4.066e-02	7.133e-03
0	1	6.533e-01	1.572e-01	3.677e-02	2.645e-02	7.317e-03
0	2	nan	2.076e-01	4.239e-02	1.972e-02	1.668e-02
0	3	nan	1.793e-01	1.125e-01	9.637e-02	9.637e-02
0	4	nan	nan	8.017e-02	2.525e-02	1.244e-03
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.665e-01	2.993e-01	1.160e-01	7.839e-02	2.967e-02
1	1	nan	2.434e-01	1.302e-01	1.184e-02	1.184e-02
1	2	nan	4.144e-01	2.322e-01	8.974e-03	8.974e-03
1	3	nan	8.719e-02	8.719e-02	8.719e-02	5.142e-02
1	4	nan	nan	2.269e-01	2.269e-01	5.771e-03
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	3.087e-01	2.545e-01	8.552e-02	4.012e-02
2	1	nan	9.974e-02	9.974e-02	1.259e-02	1.259e-02
2	2	nan	6.720e-01	8.008e-02	8.008e-02	8.008e-02
2	3	nan	6.526e-01	4.457e-02	2.743e-02	2.743e-02
2	4	nan	nan	4.596e-03	4.596e-03	4.596e-03
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	9.976e-02	9.976e-02
3	3	nan	nan	4.896e-02	4.896e-02	3.006e-02
3	4	nan	nan	2.555e-01	5.992e-02	5.992e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
