x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.336e-01	5.064e-02	5.064e-02	1.563e-02	1.563e-02
0	1	2.270e-01	7.738e-02	5.658e-02	1.540e-02	1.331e-02
0	2	nan	nan	1.337e-01	6.029e-02	4.309e-03
0	3	nan	nan	6.215e-02	6.215e-02	6.215e-02
0	4	nan	nan	nan	nan	1.227e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.665e-01	1.359e-01	5.732e-02	5.732e-02	5.732e-02
1	1	6.945e-01	1.965e-01	1.083e-01	4.926e-02	5.111e-03
1	2	nan	nan	1.191e-01	7.815e-02	4.449e-02
1	3	nan	nan	1.358e-01	1.011e-01	2.637e-02
1	4	nan	nan	nan	nan	1.092e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	4.697e-02	4.697e-02	4.697e-02	4.697e-02
2	1	nan	9.794e-02	3.005e-02	1.549e-02	5.456e-03
2	2	nan	nan	1.422e-01	5.243e-02	1.463e-02
2	3	nan	nan	1.802e-02	1.802e-02	6.937e-03
2	4	nan	nan	nan	nan	1.474e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	1.258e-01	1.258e-01	1.258e-01	8.138e-02
3	1	nan	8.246e-02	8.246e-02	8.246e-02	6.897e-02
3	2	nan	nan	5.390e-02	3.559e-02	4.380e-03
3	3	nan	nan	1.029e-01	6.367e-03	6.367e-03
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
