x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	9.959e-02	9.682e-02	4.845e-02	2.076e-02	2.076e-02
0	1	3.282e-01	2.050e-02	4.617e-03	4.617e-03	4.617e-03
0	2	nan	1.383e-01	1.011e-01	1.011e-01	3.736e-02
0	3	nan	nan	1.017e-01	9.246e-02	1.477e-02
0	4	nan	nan	nan	2.099e-02	2.099e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	7.668e-01	3.124e-02	1.587e-02	1.587e-02	1.587e-02
1	1	nan	3.865e-02	2.568e-02	2.568e-02	2.568e-02
1	2	nan	9.970e-02	9.970e-02	9.970e-02	8.052e-02
1	3	nan	nan	9.599e-02	9.599e-02	9.599e-02
1	4	nan	nan	nan	2.271e-02	3.138e-03
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	7.923e-02	5.637e-02	5.637e-02	5.637e-02
2	1	nan	1.026e-01	5.453e-02	2.727e-02	1.923e-02
2	2	nan	9.929e-02	9.929e-02	8.979e-02	8.979e-02
2	3	nan	nan	1.226e-01	9.868e-02	7.589e-02
2	4	nan	nan	2.580e-01	1.035e-01	4.803e-03
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	2.302e-01	1.309e-01	1.309e-01	1.029e-01
3	1	nan	6.507e-02	5.856e-03	5.856e-03	5.856e-03
3	2	nan	2.316e-01	2.208e-01	1.320e-01	1.320e-01
3	3	nan	nan	6.522e-01	2.276e-01	1.358e-01
3	4	nan	nan	2.369e-01	2.769e-02	2.769e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
