x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.108e-01	6.553e-02	5.743e-02	4.110e-02	1.325e-02
0	1	5.307e-01	6.249e-02	6.249e-02	6.249e-02	6.559e-03
0	2	nan	2.336e-01	1.396e-01	1.396e-01	4.293e-02
0	3	nan	2.284e-01	9.692e-02	9.692e-02	9.692e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.615e-01	2.956e-01	2.423e-01	2.089e-01	1.096e-01
1	1	nan	2.270e-01	8.019e-02	3.555e-02	1.791e-02
1	2	nan	2.411e-01	2.370e-01	1.295e-01	1.791e-02
1	3	nan	4.712e-01	9.938e-02	9.414e-02	2.681e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.918e-01	2.273e-01	2.273e-01	1.710e-01
2	1	nan	2.499e-01	1.275e-01	6.897e-02	6.897e-02
2	2	nan	4.329e-01	1.677e-01	4.928e-02	4.129e-02
2	3	nan	2.432e-01	9.909e-02	4.299e-02	3.238e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	3.263e-01	2.319e-01
3	1	nan	nan	4.777e-01	1.544e-01	5.877e-02
3	2	nan	6.587e-01	2.318e-01	7.782e-02	1.885e-02
3	3	nan	nan	3.996e-02	3.996e-02	2.339e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
