x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.839e-01	8.987e-02	7.783e-02	6.240e-02	3.602e-02
0	1	4.267e-01	7.076e-02	6.668e-02	6.121e-02	4.363e-03
0	2	nan	nan	1.015e-01	1.015e-01	3.339e-02
0	3	nan	nan	1.027e-01	2.230e-02	2.230e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.529e-01	2.282e-01	9.980e-02	9.980e-02	9.954e-02
1	1	6.938e-01	1.429e-01	7.277e-02	2.200e-02	2.200e-02
1	2	nan	nan	1.209e-02	1.209e-02	1.209e-02
1	3	nan	nan	6.023e-02	2.507e-02	2.017e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	1.000e-01	1.000e-01	5.950e-03	5.950e-03
2	1	nan	9.418e-02	9.418e-02	4.769e-02	1.368e-02
2	2	nan	nan	2.469e-01	2.282e-01	7.698e-02
2	3	nan	nan	9.208e-02	9.208e-02	4.151e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	6.550e-01	1.945e-01	1.484e-01	1.351e-01
3	1	nan	1.546e-01	5.641e-02	5.593e-02	3.663e-02
3	2	nan	nan	nan	2.276e-01	2.276e-01
3	3	nan	nan	nan	7.046e-02	1.753e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
