x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.707e-01	3.200e-02	3.200e-02	2.520e-02	2.520e-02
0	1	4.524e-01	1.084e-01	1.018e-01	8.440e-02	8.440e-02
0	2	nan	2.860e-01	4.038e-02	1.374e-02	1.374e-02
0	3	nan	nan	1.138e-02	1.138e-02	1.138e-02
0	4	nan	nan	nan	nan	9.866e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.669e-01	1.022e-01	6.545e-02	6.545e-02	6.545e-02
1	1	nan	2.269e-01	4.145e-02	4.145e-02	4.145e-02
1	2	nan	2.949e-01	2.298e-01	2.276e-01	1.004e-01
1	3	nan	nan	2.297e-01	1.187e-01	9.855e-02
1	4	nan	nan	nan	nan	9.777e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	2.266e-01	1.749e-01	1.094e-01
2	1	nan	1.605e-01	7.341e-03	7.341e-03	7.341e-03
2	2	nan	2.409e-01	1.917e-01	8.224e-02	5.141e-02
2	3	nan	nan	6.479e-01	6.903e-02	4.173e-02
2	4	nan	nan	nan	nan	8.158e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	1.345e-01	6.098e-02
3	1	nan	nan	2.320e-01	2.320e-01	4.252e-02
3	2	nan	nan	1.416e-01	1.647e-02	1.647e-02
3	3	nan	nan	nan	5.207e-02	1.510e-02
3	4	nan	nan	nan	nan	1.190e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
