x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.271e-01	3.978e-02	3.978e-02	3.978e-02	1.646e-02
0	1	5.811e-01	1.172e-02	1.172e-02	1.172e-02	2.518e-03
0	2	nan	2.406e-01	2.282e-01	2.282e-01	1.322e-02
0	3	nan	nan	1.234e-01	4.283e-02	3.893e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.731e-01	9.485e-02	9.485e-02	8.834e-02	3.257e-02
1	1	nan	1.338e-01	1.338e-01	2.130e-02	4.607e-03
1	2	nan	nan	1.275e-01	1.275e-01	1.964e-02
1	3	nan	nan	1.512e-01	9.428e-02	1.153e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	1.384e-01	1.384e-01	1.384e-01	1.135e-01
2	1	nan	7.360e-02	7.360e-02	5.412e-02	3.750e-02
2	2	nan	nan	7.919e-02	1.008e-02	5.622e-03
2	3	nan	nan	1.123e-01	3.071e-03	3.071e-03
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	4.656e-01	2.573e-01	1.391e-01	1.012e-01
3	1	nan	2.714e-01	1.648e-01	9.946e-02	2.041e-02
3	2	nan	nan	nan	2.338e-01	2.193e-02
3	3	nan	nan	nan	2.287e-01	9.623e-03
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
