x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.520e-01	9.930e-02	1.020e-02	2.369e-03	2.369e-03
0	1	3.843e-01	8.793e-02	5.332e-02	5.332e-02	5.147e-03
0	2	nan	2.289e-01	1.296e-01	1.296e-01	1.398e-02
0	3	nan	nan	2.313e-01	1.954e-01	3.934e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.768e-01	1.392e-01	2.491e-02	2.491e-02	1.518e-02
1	1	6.862e-01	4.590e-02	3.492e-02	4.024e-03	4.024e-03
1	2	nan	2.345e-01	1.438e-01	9.389e-02	5.718e-03
1	3	nan	nan	2.365e-01	1.224e-01	5.639e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	1.986e-01	1.904e-01	1.904e-01	1.142e-01
2	1	nan	1.254e-01	7.071e-02	1.687e-02	8.290e-03
2	2	nan	nan	1.539e-01	3.331e-02	1.140e-02
2	3	nan	nan	2.127e-01	7.818e-02	7.818e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	9.136e-02	2.008e-02
3	2	nan	nan	1.273e-01	9.461e-02	1.751e-02
3	3	nan	nan	1.320e-01	5.781e-02	1.400e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
