x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.826e-01	2.399e-02	2.399e-02	2.399e-02	1.546e-02
0	1	2.724e-01	2.739e-02	6.451e-03	6.451e-03	6.451e-03
0	2	nan	2.361e-01	8.467e-02	8.467e-02	6.822e-02
0	3	nan	1.149e-01	3.529e-02	2.925e-02	2.146e-02
0	4	nan	nan	nan	3.816e-02	2.729e-02
0	5	nan	nan	nan	2.659e-01	3.050e-03
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.595e-01	1.523e-01	1.471e-01	1.407e-01	1.407e-01
1	1	nan	1.431e-01	3.234e-02	2.042e-02	1.893e-02
1	2	nan	1.357e-01	1.232e-01	1.946e-02	1.946e-02
1	3	nan	9.362e-02	6.224e-02	5.539e-02	2.663e-02
1	4	nan	nan	nan	2.295e-01	6.892e-02
1	5	nan	nan	nan	1.955e-01	4.955e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.295e-01	2.295e-01	5.243e-02	5.243e-02
2	1	nan	1.406e-01	5.388e-02	5.388e-02	5.388e-02
2	2	nan	1.182e-01	8.723e-02	6.847e-02	3.639e-02
2	3	nan	7.926e-02	7.926e-02	1.875e-02	1.875e-02
2	4	nan	nan	nan	5.128e-02	5.128e-02
2	5	nan	nan	nan	5.489e-02	4.793e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
