x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	8.967e-02	8.967e-02	3.511e-02	1.230e-02	1.230e-02
0	1	5.639e-01	2.288e-01	1.522e-01	2.627e-02	1.144e-02
0	2	nan	3.142e-01	2.657e-01	2.473e-02	2.473e-02
0	3	nan	nan	6.000e-02	1.487e-02	1.487e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	7.988e-01	2.754e-01	1.833e-01	3.657e-02	3.657e-02
1	1	6.734e-01	1.241e-01	8.634e-02	2.212e-02	4.010e-03
1	2	nan	1.479e-01	1.275e-01	1.924e-02	4.685e-03
1	3	nan	nan	1.649e-02	1.649e-02	9.751e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.009e-01	2.009e-01	2.009e-01	9.800e-02
2	1	nan	1.356e-01	9.797e-02	5.062e-02	5.062e-02
2	2	nan	3.784e-02	3.398e-03	3.398e-03	3.398e-03
2	3	nan	nan	nan	2.516e-02	7.812e-03
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.325e-01	1.069e-01
3	1	nan	nan	9.776e-02	9.776e-02	6.957e-02
3	2	nan	1.378e-01	6.100e-02	2.395e-02	1.392e-02
3	3	nan	nan	nan	2.203e-02	2.203e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
