_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
1.091e-01	9.375e-02	6.828e-02	1.465e-01	1.403e-01	1.294e-01	1.590e-01	1.538e-01	9.327e-02	6.387e-02	1.245e-01	1.143e-01	8.468e-02	1.199e-01	1.586e-01	1.531e-01	1.590e-01	1.317e-01	1.258e-01	1.132e-01
1.311e-01	1.485e-01	7.863e-02	1.394e-01	1.422e-01	1.168e-01	1.590e-01	1.021e-01	8.918e-02	1.255e-01	1.232e-01	1.224e-01	8.209e-02	1.282e-01	1.405e-01	9.408e-02	2.104e-01	1.327e-01	1.178e-01	9.752e-02
1.366e-01	1.145e-01	5.690e-02	1.599e-01	1.254e-01	1.041e-01	1.590e-01	1.401e-01	9.017e-02	1.012e-01	1.104e-01	1.014e-01	8.268e-02	1.651e-01	1.315e-01	1.625e-01	1.848e-01	1.033e-01	1.156e-01	1.081e-01
7.314e-02	9.413e-02	6.315e-02	1.536e-01	1.403e-01	1.138e-01	1.590e-01	1.573e-01	7.527e-02	6.128e-02	1.742e-01	9.667e-02	1.008e-01	1.554e-01	1.586e-01	1.497e-01	1.590e-01	1.769e-01	9.659e-02	9.776e-02
6.226e-02	9.588e-02	2.426e-02	1.098e-01	1.277e-01	1.212e-01	1.590e-01	1.565e-01	1.043e-01	1.088e-01	9.108e-02	8.219e-02	8.910e-02	1.206e-01	1.403e-01	1.355e-01	1.590e-01	1.639e-01	1.261e-01	9.375e-02
1.095e-01	1.039e-01	7.032e-02	1.561e-01	1.550e-01	1.352e-01	1.590e-01	1.209e-01	5.690e-02	7.042e-02	1.026e-01	1.157e-01	7.247e-02	1.280e-01	1.461e-01	9.743e-02	1.590e-01	1.588e-01	1.442e-01	7.888e-02
6.696e-02	9.053e-02	4.267e-02	1.428e-01	1.646e-01	1.309e-01	1.590e-01	1.675e-01	1.786e-01	7.357e-02	1.184e-01	1.179e-01	8.051e-02	1.705e-01	1.437e-01	1.459e-01	1.590e-01	1.103e-01	8.972e-02	7.915e-02
1.052e-01	1.072e-01	1.157e-01	1.520e-01	1.051e-01	1.310e-01	1.590e-01	1.260e-01	1.276e-01	7.049e-02	1.278e-01	1.092e-01	8.126e-02	1.239e-01	1.507e-01	9.775e-02	1.590e-01	1.310e-01	9.157e-02	1.310e-01
7.648e-02	1.623e-01	4.936e-02	1.078e-01	1.550e-01	1.466e-01	1.590e-01	1.010e-01	9.098e-02	3.437e-02	1.052e-01	8.240e-02	8.978e-02	7.952e-02	1.726e-01	1.483e-01	1.590e-01	1.494e-01	1.097e-01	9.542e-02
7.314e-02	8.462e-02	7.054e-02	1.145e-01	1.476e-01	9.613e-02	1.590e-01	1.464e-01	9.567e-02	7.665e-02	1.133e-01	1.008e-01	9.617e-02	1.147e-01	1.541e-01	1.214e-01	1.590e-01	1.394e-01	9.931e-02	1.042e-01
4.784e-02	6.368e-02	2.426e-02	1.203e-01	1.393e-01	1.086e-01	1.590e-01	1.471e-01	8.102e-02	1.118e-01	7.867e-02	1.487e-01	8.969e-02	1.016e-01	1.786e-01	1.254e-01	1.590e-01	1.771e-01	9.080e-02	9.879e-02
