_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
7.155e-02	7.822e-02	1.110e-01	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.795e-01	1.166e-01	1.122e-01	1.251e-01	6.379e-02	1.488e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.575e-01	2.487e-02	1.460e-01
2.487e-02	2.487e-02	8.426e-02	2.795e-01	2.795e-01	2.371e-01	2.795e-01	2.041e-01	4.899e-02	1.516e-01	1.192e-01	2.487e-02	1.443e-01	2.795e-01	2.670e-01	2.795e-01	2.795e-01	2.728e-01	2.487e-02	1.134e-01
7.155e-02	8.124e-02	1.000e-01	2.670e-01	2.670e-01	2.624e-01	2.795e-01	2.728e-01	2.487e-02	1.244e-01	1.052e-01	1.427e-01	1.453e-01	2.795e-01	2.795e-01	2.041e-01	2.795e-01	2.795e-01	7.980e-02	1.507e-01
2.487e-02	0.000e+00	1.110e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.635e-01	3.500e-02	7.000e-02	2.487e-02	1.110e-01	1.771e-01	2.795e-01	2.795e-01	2.575e-01	2.795e-01	2.795e-01	5.449e-02	1.340e-01
8.729e-02	0.000e+00	4.265e-02	2.708e-01	2.795e-01	2.728e-01	2.795e-01	2.795e-01	4.265e-02	8.124e-02	8.408e-02	9.601e-02	1.566e-01	2.635e-01	2.795e-01	2.741e-01	2.795e-01	2.795e-01	6.782e-02	1.266e-01
1.176e-01	1.110e-01	1.236e-01	2.575e-01	2.795e-01	2.728e-01	2.795e-01	2.795e-01	2.487e-02	1.270e-01	8.105e-02	5.449e-02	1.274e-01	2.795e-01	2.795e-01	2.635e-01	2.795e-01	2.728e-01	1.379e-01	8.584e-02
9.165e-02	0.000e+00	7.500e-02	2.728e-01	2.670e-01	2.795e-01	2.795e-01	2.795e-01	0.000e+00	4.899e-02	1.200e-01	4.899e-02	1.415e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.741e-01	7.155e-02	8.927e-02
1.097e-01	8.675e-02	2.033e-01	2.728e-01	2.670e-01	2.728e-01	2.795e-01	2.786e-01	0.000e+00	1.139e-01	1.517e-01	8.124e-02	1.428e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.575e-01	4.899e-02	1.203e-01
1.219e-01	6.782e-02	8.675e-02	2.741e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	5.449e-02	0.000e+00	6.782e-02	6.379e-02	1.596e-01	2.795e-01	2.795e-01	2.504e-01	2.795e-01	2.728e-01	5.449e-02	1.284e-01
3.536e-02	0.000e+00	1.240e-01	2.795e-01	2.795e-01	2.504e-01	2.795e-01	2.795e-01	3.500e-02	5.449e-02	1.000e-01	1.629e-01	1.663e-01	2.504e-01	2.670e-01	2.635e-01	2.795e-01	2.795e-01	2.487e-02	1.511e-01
5.937e-02	4.265e-02	0.000e+00	2.795e-01	2.670e-01	2.635e-01	2.795e-01	2.741e-01	2.487e-02	1.248e-01	1.018e-01	7.155e-02	1.561e-01	2.795e-01	2.795e-01	2.635e-01	2.795e-01	2.575e-01	2.487e-02	1.250e-01
