_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
4.116e-02	4.781e-02	0.000e+00	2.135e-01	8.700e-02	1.513e-01	0.000e+00	2.012e-01	5.543e-02	3.327e-02	6.121e-02	6.206e-02	0.000e+00	1.572e-01	5.000e-02	1.330e-01	0.000e+00	1.553e-01	5.214e-02	5.007e-02
5.692e-02	3.728e-02	1.164e-02	1.464e-01	9.271e-02	8.827e-02	0.000e+00	1.242e-01	4.791e-02	4.030e-02	6.072e-02	5.763e-02	0.000e+00	1.329e-01	5.818e-02	9.445e-02	0.000e+00	1.261e-01	4.335e-02	3.989e-02
2.967e-02	5.439e-02	5.938e-03	1.944e-01	6.437e-02	1.926e-01	0.000e+00	1.351e-01	5.473e-02	2.535e-02	3.586e-02	7.801e-02	0.000e+00	1.584e-01	6.040e-02	1.102e-01	0.000e+00	1.464e-01	6.252e-02	2.685e-02
3.929e-02	4.178e-02	0.000e+00	1.732e-01	5.457e-02	9.021e-02	0.000e+00	1.335e-01	7.254e-02	2.024e-02	6.903e-02	7.875e-02	1.445e-02	2.234e-01	7.367e-02	1.211e-01	0.000e+00	1.312e-01	6.616e-02	2.240e-02
2.205e-02	5.067e-02	5.938e-03	1.017e-01	7.405e-02	1.382e-01	1.515e-02	1.414e-01	7.783e-02	1.843e-02	6.658e-02	6.548e-02	0.000e+00	1.702e-01	6.939e-02	1.750e-01	0.000e+00	1.312e-01	6.401e-02	6.539e-02
6.858e-02	5.803e-02	0.000e+00	9.494e-02	6.323e-02	1.226e-01	0.000e+00	1.678e-01	3.149e-02	2.983e-02	4.330e-02	6.550e-02	0.000e+00	2.133e-01	7.156e-02	1.513e-01	0.000e+00	1.282e-01	1.236e-01	2.839e-02
2.342e-02	3.928e-02	3.015e-03	1.558e-01	5.792e-02	1.417e-01	0.000e+00	1.273e-01	9.345e-02	1.674e-02	6.297e-02	8.033e-02	7.197e-03	9.977e-02	6.828e-02	1.448e-01	0.000e+00	1.665e-01	5.964e-02	3.617e-02
4.503e-02	5.725e-02	1.455e-02	1.397e-01	6.258e-02	1.376e-01	0.000e+00	1.495e-01	3.547e-02	5.222e-02	5.821e-02	6.405e-02	0.000e+00	1.552e-01	8.217e-02	1.793e-01	0.000e+00	1.705e-01	5.005e-02	2.553e-02
3.243e-02	4.569e-02	3.015e-03	1.841e-01	5.803e-02	1.075e-01	0.000e+00	1.641e-01	4.676e-02	2.568e-02	4.414e-02	3.541e-02	9.482e-03	1.261e-01	6.165e-02	1.545e-01	0.000e+00	1.226e-01	6.906e-02	2.435e-02
2.918e-02	3.835e-02	1.539e-02	1.400e-01	6.715e-02	1.296e-01	0.000e+00	1.310e-01	6.172e-02	1.189e-02	6.749e-02	5.446e-02	1.082e-02	1.617e-01	6.496e-02	1.468e-01	0.000e+00	1.360e-01	5.909e-02	3.608e-02
2.816e-02	5.899e-02	0.000e+00	1.059e-01	7.173e-02	1.399e-01	0.000e+00	1.519e-01	4.664e-02	1.156e-02	4.609e-02	4.248e-02	0.000e+00	1.395e-01	6.715e-02	1.261e-01	0.000e+00	7.244e-02	7.032e-02	2.763e-02
