_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
4.870e-01	4.100e-01	8.182e-01	4.848e-01	6.086e-01	3.742e-01	8.182e-01	4.989e-01	2.388e-01	6.494e-01	4.182e-01	3.276e-01	8.182e-01	3.636e-01	5.960e-01	3.971e-01	8.182e-01	4.084e-01	1.312e-01	5.952e-01
4.382e-01	3.142e-01	8.236e-01	3.591e-01	6.553e-01	3.263e-01	8.182e-01	3.939e-01	3.212e-01	5.921e-01	4.194e-01	2.658e-01	8.182e-01	2.992e-01	5.950e-01	3.239e-01	8.182e-01	4.003e-01	1.382e-01	5.870e-01
4.861e-01	3.761e-01	8.194e-01	4.573e-01	6.006e-01	4.286e-01	8.182e-01	3.907e-01	2.906e-01	5.818e-01	3.697e-01	2.955e-01	8.182e-01	3.742e-01	6.010e-01	3.131e-01	8.182e-01	4.985e-01	1.800e-01	5.888e-01
4.797e-01	3.282e-01	8.182e-01	4.242e-01	6.035e-01	3.111e-01	8.182e-01	4.175e-01	2.873e-01	5.670e-01	4.385e-01	3.088e-01	8.288e-01	4.903e-01	6.187e-01	3.182e-01	8.182e-01	3.621e-01	1.345e-01	5.927e-01
4.994e-01	2.709e-01	8.194e-01	2.949e-01	6.111e-01	4.003e-01	8.333e-01	4.000e-01	2.494e-01	6.209e-01	4.045e-01	2.882e-01	8.182e-01	3.418e-01	6.086e-01	4.150e-01	8.182e-01	3.758e-01	1.588e-01	6.382e-01
5.079e-01	3.652e-01	8.182e-01	2.900e-01	6.136e-01	3.700e-01	8.182e-01	4.407e-01	2.970e-01	5.748e-01	4.064e-01	2.503e-01	8.182e-01	4.773e-01	6.035e-01	3.771e-01	8.182e-01	3.939e-01	2.415e-01	5.964e-01
4.464e-01	3.939e-01	8.185e-01	3.732e-01	5.978e-01	3.879e-01	8.182e-01	4.000e-01	2.873e-01	5.888e-01	3.927e-01	2.652e-01	8.200e-01	3.239e-01	6.086e-01	3.668e-01	8.182e-01	4.506e-01	1.476e-01	5.861e-01
4.685e-01	3.191e-01	8.376e-01	3.604e-01	5.785e-01	3.939e-01	8.182e-01	5.289e-01	2.276e-01	6.506e-01	4.239e-01	2.833e-01	8.182e-01	3.525e-01	6.385e-01	4.306e-01	8.182e-01	4.531e-01	1.348e-01	5.970e-01
4.812e-01	3.358e-01	8.185e-01	4.190e-01	6.061e-01	3.428e-01	8.182e-01	4.532e-01	2.676e-01	5.942e-01	3.855e-01	2.403e-01	8.215e-01	2.955e-01	6.010e-01	3.601e-01	8.182e-01	3.700e-01	2.009e-01	5.670e-01
5.439e-01	3.155e-01	8.300e-01	3.652e-01	6.237e-01	3.708e-01	8.182e-01	3.864e-01	2.867e-01	6.421e-01	3.818e-01	2.730e-01	8.227e-01	3.743e-01	5.950e-01	3.687e-01	8.182e-01	3.955e-01	1.542e-01	5.855e-01
5.630e-01	3.791e-01	8.182e-01	3.125e-01	6.309e-01	3.552e-01	8.182e-01	4.269e-01	2.112e-01	5.794e-01	4.433e-01	2.294e-01	8.182e-01	3.606e-01	6.338e-01	3.367e-01	8.182e-01	4.242e-01	1.479e-01	5.691e-01
