_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
5.634e-02	6.133e-02	9.868e-03	2.323e-01	8.954e-02	1.590e-01	0.000e+00	2.307e-01	6.510e-02	3.785e-02	7.181e-02	6.972e-02	0.000e+00	1.612e-01	7.727e-02	1.594e-01	0.000e+00	1.929e-01	4.923e-02	4.774e-02
5.716e-02	3.038e-02	1.674e-02	1.676e-01	1.162e-01	1.174e-01	0.000e+00	1.435e-01	5.200e-02	3.793e-02	6.243e-02	7.488e-02	0.000e+00	1.249e-01	7.614e-02	1.150e-01	1.493e-02	1.434e-01	5.139e-02	4.605e-02
2.238e-02	5.064e-02	6.757e-03	2.023e-01	7.121e-02	2.096e-01	0.000e+00	1.578e-01	5.299e-02	3.666e-02	5.226e-02	8.572e-02	0.000e+00	1.605e-01	7.377e-02	1.157e-01	1.493e-02	1.650e-01	6.271e-02	3.472e-02
5.397e-02	3.684e-02	0.000e+00	1.991e-01	7.769e-02	1.178e-01	0.000e+00	1.520e-01	8.216e-02	2.307e-02	6.597e-02	7.864e-02	1.645e-02	2.353e-01	8.025e-02	1.246e-01	0.000e+00	1.678e-01	6.639e-02	2.201e-02
2.594e-02	5.264e-02	6.757e-03	1.171e-01	8.848e-02	1.613e-01	1.724e-02	1.652e-01	8.357e-02	3.407e-02	6.818e-02	6.828e-02	0.000e+00	1.743e-01	8.500e-02	1.931e-01	0.000e+00	1.694e-01	5.638e-02	7.102e-02
7.484e-02	5.591e-02	0.000e+00	1.080e-01	7.901e-02	1.437e-01	0.000e+00	1.935e-01	3.201e-02	4.690e-02	5.474e-02	7.780e-02	0.000e+00	2.310e-01	7.769e-02	1.635e-01	0.000e+00	1.554e-01	1.014e-01	3.033e-02
3.424e-02	3.491e-02	3.431e-03	1.811e-01	6.967e-02	1.534e-01	0.000e+00	1.536e-01	7.105e-02	2.771e-02	5.591e-02	9.335e-02	8.189e-03	1.290e-01	8.128e-02	1.618e-01	0.000e+00	1.958e-01	6.525e-02	4.634e-02
4.234e-02	4.607e-02	1.655e-02	1.558e-01	7.065e-02	1.501e-01	0.000e+00	1.768e-01	4.635e-02	5.533e-02	7.006e-02	7.001e-02	0.000e+00	1.563e-01	1.118e-01	1.980e-01	0.000e+00	1.945e-01	4.955e-02	2.737e-02
3.340e-02	4.830e-02	3.431e-03	2.089e-01	7.597e-02	1.296e-01	0.000e+00	1.901e-01	4.861e-02	3.174e-02	4.670e-02	3.916e-02	1.121e-02	1.347e-01	7.817e-02	1.556e-01	0.000e+00	1.525e-01	6.743e-02	2.431e-02
3.156e-02	4.309e-02	1.751e-02	1.503e-01	7.880e-02	1.458e-01	0.000e+00	1.589e-01	5.760e-02	2.212e-02	6.508e-02	5.620e-02	1.264e-02	1.604e-01	7.755e-02	1.638e-01	0.000e+00	1.524e-01	6.115e-02	4.253e-02
3.212e-02	6.601e-02	5.882e-03	1.163e-01	8.631e-02	1.539e-01	0.000e+00	1.872e-01	4.968e-02	1.892e-02	4.965e-02	5.749e-02	4.828e-03	1.549e-01	7.711e-02	1.552e-01	0.000e+00	1.179e-01	7.226e-02	3.728e-02
