x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.893e-01	2.506e-01	2.301e-01	2.301e-01	4.148e-02
0	1	4.660e-01	2.307e-01	3.964e-02	3.623e-03	3.623e-03
0	2	5.692e-01	2.302e-01	3.519e-02	3.519e-02	9.814e-03
0	3	nan	2.351e-01	2.343e-01	2.322e-01	2.303e-01
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	3.131e-01	2.666e-01	7.973e-02	7.555e-02
1	1	6.008e-01	2.350e-01	2.301e-01	3.089e-02	3.089e-02
1	2	6.669e-01	2.309e-01	7.008e-02	7.008e-02	6.533e-02
1	3	nan	2.318e-01	2.303e-01	1.068e-01	4.382e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.377e-01	2.369e-01	2.306e-01	1.372e-01
2	1	nan	2.624e-01	2.310e-01	2.310e-01	1.209e-01
2	2	nan	2.322e-01	2.313e-01	2.304e-01	2.304e-01
2	3	nan	2.304e-01	2.302e-01	2.300e-01	2.300e-01
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.694e-01	2.411e-01
3	1	nan	5.690e-01	2.519e-01	2.303e-01	2.303e-01
3	2	nan	3.007e-01	2.302e-01	2.302e-01	2.302e-01
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
