x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.081e-01	2.594e-01	2.319e-01	3.475e-02	2.091e-02
0	1	4.292e-01	1.257e-01	1.338e-02	4.463e-03	4.463e-03
0	2	5.608e-01	2.486e-01	2.307e-01	3.938e-02	2.735e-03
0	3	nan	2.455e-01	2.651e-02	2.651e-02	1.280e-02
0	4	nan	nan	nan	2.740e-01	3.467e-02
0	5	nan	nan	nan	2.308e-01	2.176e-01
0	6	nan	nan	nan	nan	2.301e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	1.621e-01	1.338e-01	4.749e-02	3.461e-02
1	1	5.849e-01	9.989e-02	5.505e-02	3.308e-02	7.377e-03
1	2	7.850e-01	2.313e-01	2.306e-01	2.877e-02	2.877e-02
1	3	nan	2.339e-01	2.315e-01	2.315e-01	7.162e-03
1	4	nan	nan	5.610e-01	2.303e-01	1.008e-02
1	5	nan	nan	nan	2.316e-01	9.563e-02
1	6	nan	nan	nan	nan	9.753e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	1.497e-01	4.808e-02	4.808e-02	4.808e-02
2	1	nan	2.443e-01	1.856e-02	1.462e-02	1.462e-02
2	2	nan	2.302e-01	2.302e-01	2.302e-01	9.112e-02
2	3	nan	2.750e-01	2.440e-01	6.353e-02	4.280e-02
2	4	nan	nan	2.656e-01	1.247e-01	1.895e-02
2	5	nan	nan	nan	2.302e-01	6.766e-02
2	6	nan	nan	nan	nan	5.894e-02
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.328e-01	2.333e-02	3.317e-03
3	4	nan	nan	2.301e-01	1.401e-02	4.262e-04
3	5	nan	nan	nan	nan	2.524e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
