x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.784e-01	2.327e-01	2.327e-01	2.313e-01	2.304e-01
0	1	2.435e-01	1.902e-01	1.902e-01	2.518e-02	2.518e-02
0	2	5.602e-01	2.365e-01	2.336e-01	2.951e-02	8.670e-03
0	3	nan	2.331e-01	2.303e-01	2.301e-01	2.301e-01
0	4	nan	nan	nan	2.304e-01	2.301e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.335e-01	2.853e-01	2.326e-01	2.309e-01	2.302e-01
1	1	5.968e-01	2.527e-01	2.303e-01	3.774e-02	2.705e-02
1	2	8.811e-01	2.323e-01	2.304e-01	1.041e-01	1.744e-02
1	3	nan	2.304e-01	2.304e-01	2.300e-01	2.300e-01
1	4	nan	nan	nan	2.304e-01	2.300e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.652e-01	2.454e-01	2.327e-01	2.327e-01
2	1	nan	2.423e-01	2.306e-01	1.807e-01	2.007e-02
2	2	nan	2.573e-01	2.308e-01	2.308e-01	2.308e-01
2	3	nan	2.939e-01	2.325e-01	2.304e-01	1.129e-02
2	4	nan	nan	nan	2.303e-01	2.473e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	3.066e-01	2.381e-01	2.347e-01
3	1	nan	nan	1.782e-02	1.782e-02	1.782e-02
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	4.101e-02
3	4	nan	nan	nan	nan	3.029e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
