x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.427e-01	2.302e-01	2.302e-01	2.302e-01	2.800e-02
0	1	2.633e-01	6.623e-02	5.645e-02	1.354e-03	1.354e-03
0	2	4.992e-01	2.249e-02	1.111e-02	1.111e-02	2.458e-03
0	3	nan	2.406e-01	2.318e-01	2.313e-01	2.313e-01
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.385e-01	2.310e-01	1.337e-01	1.337e-01
1	1	5.701e-01	2.515e-01	1.929e-01	6.750e-02	6.750e-02
1	2	6.153e-01	2.352e-01	2.310e-01	2.310e-01	2.301e-01
1	3	nan	2.481e-01	2.306e-01	2.300e-01	2.300e-01
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.331e-01	2.306e-01	2.306e-01	2.306e-01
2	1	nan	2.439e-01	2.309e-01	2.301e-01	6.193e-02
2	2	nan	2.691e-01	2.304e-01	2.304e-01	2.302e-01
2	3	nan	2.475e-01	2.300e-01	2.300e-01	2.300e-01
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	2.549e-01	2.304e-01	2.304e-01
3	1	nan	nan	2.327e-01	2.307e-01	1.625e-02
3	2	nan	nan	2.581e-01	2.315e-01	2.301e-01
3	3	nan	nan	2.340e-01	2.301e-01	2.301e-01
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
