x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.147e-01	2.845e-01	3.624e-02	3.624e-02	3.624e-02
0	1	3.105e-01	2.301e-01	1.915e-01	5.397e-02	2.897e-02
0	2	6.251e-01	9.877e-02	5.108e-02	5.108e-02	2.917e-02
0	3	8.057e-01	2.465e-01	2.597e-02	2.597e-02	4.812e-03
0	4	nan	nan	nan	nan	6.782e-03
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.765e-01	2.470e-01	2.306e-01	2.306e-01	2.021e-01
1	1	6.097e-01	2.455e-01	2.303e-01	2.303e-01	7.723e-02
1	2	nan	2.331e-01	2.304e-01	6.174e-02	2.655e-02
1	3	nan	2.309e-01	2.309e-01	2.305e-01	2.305e-01
1	4	nan	nan	nan	nan	1.025e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.484e-01	2.484e-01	2.317e-01	2.306e-01
2	1	nan	2.303e-01	2.300e-01	2.300e-01	1.533e-01
2	2	nan	2.474e-01	2.302e-01	2.300e-01	9.628e-04
2	3	nan	3.099e-01	2.916e-01	2.322e-01	2.728e-02
2	4	nan	nan	nan	nan	3.345e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	5.601e-01	5.600e-01
3	1	nan	nan	2.316e-01	2.304e-01	2.304e-01
3	2	nan	nan	2.393e-01	2.302e-01	2.302e-01
3	3	nan	nan	nan	3.048e-01	2.302e-01
3	4	nan	nan	nan	nan	5.600e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
