_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
3.645e-01	2.558e-01	8.182e-01	3.682e-01	5.895e-01	3.758e-01	8.182e-01	4.351e-01	1.479e-01	5.424e-01	4.124e-01	2.303e-01	8.194e-01	3.620e-01	6.061e-01	4.366e-01	8.182e-01	4.606e-01	1.270e-01	5.682e-01
4.418e-01	2.942e-01	8.464e-01	3.193e-01	6.450e-01	3.258e-01	8.258e-01	4.051e-01	1.706e-01	5.955e-01	3.694e-01	2.121e-01	8.182e-01	3.712e-01	6.143e-01	3.621e-01	8.182e-01	3.987e-01	1.385e-01	5.794e-01
4.767e-01	3.076e-01	8.182e-01	3.758e-01	6.187e-01	3.712e-01	8.182e-01	4.337e-01	1.561e-01	6.285e-01	3.652e-01	2.321e-01	8.188e-01	3.163e-01	6.061e-01	4.356e-01	8.182e-01	3.732e-01	1.185e-01	5.833e-01
4.739e-01	3.121e-01	8.182e-01	3.906e-01	6.237e-01	3.667e-01	8.182e-01	3.975e-01	2.139e-01	5.782e-01	3.794e-01	2.645e-01	8.233e-01	3.697e-01	6.420e-01	4.825e-01	8.182e-01	4.946e-01	1.067e-01	5.800e-01
4.385e-01	2.506e-01	8.182e-01	3.894e-01	6.705e-01	4.394e-01	8.182e-01	4.895e-01	1.521e-01	6.058e-01	3.985e-01	2.300e-01	8.185e-01	4.504e-01	6.010e-01	2.835e-01	8.182e-01	4.337e-01	1.218e-01	5.700e-01
4.379e-01	2.630e-01	8.182e-01	3.596e-01	6.686e-01	4.646e-01	8.182e-01	4.955e-01	1.427e-01	5.615e-01	3.894e-01	2.121e-01	8.188e-01	3.889e-01	6.856e-01	3.589e-01	8.258e-01	4.508e-01	1.082e-01	5.776e-01
3.515e-01	3.085e-01	8.182e-01	3.139e-01	6.143e-01	4.331e-01	8.182e-01	4.473e-01	1.594e-01	6.003e-01	3.867e-01	2.164e-01	8.191e-01	3.606e-01	6.610e-01	3.838e-01	8.182e-01	4.187e-01	1.376e-01	5.782e-01
4.112e-01	2.288e-01	8.182e-01	4.121e-01	6.136e-01	3.182e-01	8.182e-01	3.939e-01	2.245e-01	5.864e-01	3.703e-01	2.245e-01	8.185e-01	4.545e-01	6.086e-01	3.712e-01	8.182e-01	3.788e-01	1.197e-01	5.621e-01
3.858e-01	2.830e-01	8.182e-01	3.712e-01	6.439e-01	4.744e-01	8.182e-01	4.264e-01	2.064e-01	5.688e-01	3.785e-01	2.388e-01	8.188e-01	3.225e-01	6.006e-01	4.455e-01	8.182e-01	4.642e-01	1.052e-01	6.006e-01
3.924e-01	3.485e-01	8.182e-01	3.074e-01	6.263e-01	3.697e-01	8.182e-01	5.080e-01	2.112e-01	6.079e-01	3.603e-01	2.097e-01	8.182e-01	3.266e-01	5.934e-01	3.258e-01	8.258e-01	4.580e-01	1.012e-01	5.876e-01
4.348e-01	2.606e-01	8.182e-01	3.352e-01	6.485e-01	3.447e-01	8.182e-01	3.700e-01	1.970e-01	5.594e-01	3.982e-01	2.367e-01	8.188e-01	3.525e-01	5.978e-01	3.812e-01	8.182e-01	4.727e-01	1.291e-01	5.742e-01
