_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
6.782e-02	6.379e-02	1.028e-01	2.795e-01	2.670e-01	2.795e-01	2.795e-01	2.575e-01	2.487e-02	4.265e-02	6.782e-02	5.449e-02	1.269e-01	2.728e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	3.500e-02	1.244e-01
4.265e-02	2.487e-02	1.139e-01	2.371e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	4.265e-02	1.238e-01	8.408e-02	6.782e-02	1.820e-01	2.795e-01	2.670e-01	2.795e-01	2.795e-01	2.728e-01	4.265e-02	1.381e-01
5.937e-02	1.234e-01	5.937e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.795e-01	0.000e+00	1.236e-01	1.036e-01	4.899e-02	1.632e-01	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.728e-01	6.782e-02	1.287e-01
1.219e-01	4.265e-02	1.901e-01	2.635e-01	2.795e-01	2.795e-01	2.795e-01	2.504e-01	3.500e-02	1.562e-01	1.018e-01	6.379e-02	1.529e-01	2.795e-01	2.795e-01	2.692e-01	2.795e-01	2.795e-01	4.265e-02	1.230e-01
7.500e-02	0.000e+00	2.487e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.692e-01	2.487e-02	1.297e-01	5.449e-02	7.155e-02	1.667e-01	2.670e-01	2.795e-01	2.575e-01	2.795e-01	2.795e-01	2.487e-02	1.428e-01
4.899e-02	3.500e-02	1.700e-01	2.041e-01	2.795e-01	2.575e-01	2.795e-01	2.795e-01	2.487e-02	1.585e-01	1.122e-01	8.675e-02	1.436e-01	2.635e-01	2.795e-01	2.728e-01	2.795e-01	2.795e-01	5.540e-02	1.219e-01
1.484e-01	4.265e-02	2.487e-02	2.575e-01	2.670e-01	2.795e-01	2.795e-01	2.575e-01	2.487e-02	1.097e-01	1.003e-01	5.449e-02	1.653e-01	2.795e-01	2.795e-01	2.635e-01	2.795e-01	2.670e-01	1.018e-01	1.359e-01
6.782e-02	6.782e-02	1.050e-01	2.534e-01	2.795e-01	2.795e-01	2.795e-01	2.795e-01	7.293e-02	4.899e-02	1.001e-01	6.379e-02	1.474e-01	2.670e-01	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.487e-02	1.340e-01
1.166e-01	1.125e-01	1.244e-01	2.795e-01	2.795e-01	2.788e-01	2.795e-01	2.402e-01	0.000e+00	1.391e-01	7.822e-02	7.500e-02	1.620e-01	2.575e-01	2.670e-01	2.449e-01	2.795e-01	2.670e-01	4.265e-02	1.043e-01
1.052e-01	1.249e-01	5.449e-02	2.575e-01	2.795e-01	2.795e-01	2.795e-01	2.504e-01	0.000e+00	5.449e-02	1.068e-01	5.937e-02	1.836e-01	2.635e-01	2.795e-01	2.795e-01	2.795e-01	2.692e-01	0.000e+00	1.392e-01
3.500e-02	4.899e-02	1.050e-01	2.795e-01	2.708e-01	2.795e-01	2.795e-01	2.728e-01	4.265e-02	1.240e-01	1.001e-01	6.782e-02	1.408e-01	2.728e-01	2.670e-01	2.728e-01	2.795e-01	2.795e-01	4.265e-02	1.306e-01
