n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max
1.110e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.006e-01	6.281e-01	4.268e-01	4.121e-01	4.394e-01	3.405e-01	3.192e-01	3.727e-01	3.203e-01	3.030e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.776e-01	5.742e-01	5.852e-01	3.924e-01	3.791e-01	3.994e-01	2.452e-01	2.342e-01	2.645e-01	1.364e-01	1.224e-01	1.497e-01	8.182e-01	8.182e-01	8.258e-01	6.010e-01	5.950e-01	6.171e-01	4.268e-01	4.081e-01	4.416e-01	3.293e-01	3.052e-01	3.700e-01	3.131e-01	2.965e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.748e-01	5.703e-01	5.788e-01	3.764e-01	3.685e-01	3.794e-01	2.194e-01	2.124e-01	2.261e-01	9.818e-02	9.242e-02	1.048e-01
1.120e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.006e-01	6.281e-01	4.268e-01	4.121e-01	4.394e-01	3.422e-01	3.220e-01	3.742e-01	3.203e-01	3.030e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.776e-01	5.742e-01	5.852e-01	3.930e-01	3.797e-01	3.997e-01	2.452e-01	2.345e-01	2.627e-01	1.364e-01	1.224e-01	1.494e-01	8.182e-01	8.182e-01	8.258e-01	6.010e-01	5.939e-01	6.171e-01	4.268e-01	4.081e-01	4.416e-01	3.293e-01	3.052e-01	3.700e-01	3.125e-01	2.965e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.745e-01	5.697e-01	5.785e-01	3.764e-01	3.691e-01	3.794e-01	2.194e-01	2.124e-01	2.261e-01	9.879e-02	9.364e-02	1.052e-01
1.130e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.121e-01	4.394e-01	3.495e-01	3.220e-01	3.742e-01	3.182e-01	3.030e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.776e-01	5.745e-01	5.864e-01	3.927e-01	3.791e-01	4.012e-01	2.452e-01	2.345e-01	2.655e-01	1.364e-01	1.221e-01	1.491e-01	8.182e-01	8.182e-01	8.258e-01	6.010e-01	5.939e-01	6.171e-01	4.268e-01	4.081e-01	4.416e-01	3.293e-01	3.052e-01	3.700e-01	3.144e-01	2.965e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.745e-01	5.697e-01	5.788e-01	3.752e-01	3.691e-01	3.803e-01	2.194e-01	2.121e-01	2.261e-01	9.879e-02	9.333e-02	1.058e-01
1.140e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.121e-01	4.416e-01	3.515e-01	3.220e-01	3.742e-01	3.192e-01	3.030e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.779e-01	5.745e-01	5.864e-01	3.930e-01	3.785e-01	4.012e-01	2.452e-01	2.345e-01	2.648e-01	1.364e-01	1.230e-01	1.503e-01	8.182e-01	8.182e-01	8.258e-01	6.010e-01	5.939e-01	6.171e-01	4.293e-01	4.081e-01	4.416e-01	3.293e-01	3.068e-01	3.700e-01	3.144e-01	2.965e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.742e-01	5.691e-01	5.785e-01	3.761e-01	3.691e-01	3.797e-01	2.194e-01	2.124e-01	2.258e-01	9.939e-02	9.333e-02	1.052e-01
1.150e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.141e-01	4.416e-01	3.515e-01	3.220e-01	3.742e-01	3.192e-01	3.030e-01	3.596e-01	8.185e-01	8.182e-01	8.188e-01	5.782e-01	5.745e-01	5.867e-01	3.921e-01	3.785e-01	4.012e-01	2.476e-01	2.352e-01	2.652e-01	1.364e-01	1.230e-01	1.500e-01	8.182e-01	8.182e-01	8.258e-01	6.010e-01	5.950e-01	6.171e-01	4.293e-01	4.081e-01	4.416e-01	3.313e-01	3.068e-01	3.708e-01	3.144e-01	2.965e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.742e-01	5.697e-01	5.788e-01	3.764e-01	3.697e-01	3.797e-01	2.194e-01	2.130e-01	2.258e-01	9.939e-02	9.242e-02	1.052e-01
1.160e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.162e-01	4.416e-01	3.535e-01	3.220e-01	3.742e-01	3.212e-01	3.030e-01	3.596e-01	8.185e-01	8.182e-01	8.188e-01	5.782e-01	5.745e-01	5.870e-01	3.906e-01	3.779e-01	4.027e-01	2.485e-01	2.352e-01	2.694e-01	1.379e-01	1.221e-01	1.503e-01	8.182e-01	8.182e-01	8.258e-01	6.010e-01	5.950e-01	6.171e-01	4.293e-01	4.081e-01	4.416e-01	3.313e-01	3.068e-01	3.708e-01	3.144e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.745e-01	5.697e-01	5.788e-01	3.764e-01	3.703e-01	3.803e-01	2.206e-01	2.130e-01	2.258e-01	9.909e-02	9.273e-02	1.052e-01
1.170e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.182e-01	4.416e-01	3.495e-01	3.220e-01	3.742e-01	3.232e-01	3.030e-01	3.596e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.745e-01	5.870e-01	3.894e-01	3.782e-01	4.003e-01	2.482e-01	2.355e-01	2.694e-01	1.367e-01	1.218e-01	1.524e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.293e-01	4.081e-01	4.416e-01	3.401e-01	3.068e-01	3.708e-01	3.163e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.745e-01	5.700e-01	5.788e-01	3.764e-01	3.688e-01	3.803e-01	2.212e-01	2.136e-01	2.264e-01	9.909e-02	9.273e-02	1.055e-01
1.180e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.182e-01	4.416e-01	3.495e-01	3.220e-01	3.732e-01	3.232e-01	3.030e-01	3.596e-01	8.185e-01	8.182e-01	8.188e-01	5.785e-01	5.745e-01	5.879e-01	3.906e-01	3.779e-01	4.000e-01	2.494e-01	2.355e-01	2.697e-01	1.367e-01	1.215e-01	1.524e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.280e-01	4.081e-01	4.416e-01	3.401e-01	3.068e-01	3.708e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.748e-01	5.703e-01	5.785e-01	3.761e-01	3.688e-01	3.797e-01	2.221e-01	2.136e-01	2.258e-01	9.909e-02	9.333e-02	1.055e-01
1.190e+04	8.182e-01	8.182e-01	8.182e-01	6.136e-01	5.985e-01	6.281e-01	4.268e-01	4.182e-01	4.416e-01	3.515e-01	3.220e-01	3.742e-01	3.232e-01	3.030e-01	3.596e-01	8.185e-01	8.182e-01	8.188e-01	5.785e-01	5.745e-01	5.879e-01	3.912e-01	3.773e-01	3.997e-01	2.494e-01	2.352e-01	2.697e-01	1.364e-01	1.221e-01	1.524e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.280e-01	4.110e-01	4.416e-01	3.401e-01	3.071e-01	3.708e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.758e-01	5.703e-01	5.785e-01	3.761e-01	3.688e-01	3.797e-01	2.212e-01	2.136e-01	2.267e-01	9.879e-02	9.303e-02	1.058e-01
1.200e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.010e-01	6.281e-01	4.268e-01	4.189e-01	4.416e-01	3.515e-01	3.220e-01	3.742e-01	3.232e-01	3.030e-01	3.596e-01	8.185e-01	8.182e-01	8.188e-01	5.785e-01	5.745e-01	5.882e-01	3.912e-01	3.776e-01	3.997e-01	2.491e-01	2.352e-01	2.688e-01	1.379e-01	1.221e-01	1.524e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.280e-01	4.110e-01	4.416e-01	3.418e-01	3.071e-01	3.708e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.758e-01	5.703e-01	5.788e-01	3.770e-01	3.700e-01	3.803e-01	2.212e-01	2.130e-01	2.261e-01	9.848e-02	9.333e-02	1.055e-01
1.210e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.030e-01	6.281e-01	4.280e-01	4.189e-01	4.416e-01	3.515e-01	3.220e-01	3.742e-01	3.253e-01	3.030e-01	3.576e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.733e-01	5.879e-01	3.909e-01	3.773e-01	4.006e-01	2.488e-01	2.361e-01	2.700e-01	1.376e-01	1.212e-01	1.548e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.169e-01	4.280e-01	4.113e-01	4.451e-01	3.418e-01	3.071e-01	3.725e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.758e-01	5.703e-01	5.791e-01	3.770e-01	3.700e-01	3.809e-01	2.215e-01	2.130e-01	2.267e-01	9.818e-02	9.333e-02	1.052e-01
1.220e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.030e-01	6.281e-01	4.268e-01	4.189e-01	4.406e-01	3.515e-01	3.220e-01	3.742e-01	3.253e-01	3.030e-01	3.576e-01	8.185e-01	8.182e-01	8.188e-01	5.782e-01	5.730e-01	5.882e-01	3.930e-01	3.773e-01	4.006e-01	2.488e-01	2.367e-01	2.712e-01	1.382e-01	1.212e-01	1.548e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.970e-01	6.169e-01	4.280e-01	4.113e-01	4.451e-01	3.418e-01	3.071e-01	3.716e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.758e-01	5.703e-01	5.788e-01	3.770e-01	3.694e-01	3.812e-01	2.209e-01	2.124e-01	2.252e-01	9.848e-02	9.364e-02	1.039e-01
1.230e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.033e-01	6.281e-01	4.268e-01	4.129e-01	4.406e-01	3.515e-01	3.220e-01	3.742e-01	3.253e-01	3.030e-01	3.576e-01	8.185e-01	8.182e-01	8.188e-01	5.785e-01	5.730e-01	5.882e-01	3.942e-01	3.773e-01	4.000e-01	2.503e-01	2.367e-01	2.709e-01	1.376e-01	1.224e-01	1.539e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.970e-01	6.169e-01	4.280e-01	4.113e-01	4.451e-01	3.418e-01	3.071e-01	3.716e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.752e-01	5.706e-01	5.785e-01	3.770e-01	3.694e-01	3.806e-01	2.212e-01	2.127e-01	2.273e-01	9.909e-02	9.333e-02	1.036e-01
1.240e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.033e-01	6.281e-01	4.268e-01	4.129e-01	4.406e-01	3.515e-01	3.220e-01	3.742e-01	3.253e-01	3.030e-01	3.576e-01	8.185e-01	8.182e-01	8.188e-01	5.785e-01	5.730e-01	5.882e-01	3.936e-01	3.776e-01	4.006e-01	2.503e-01	2.367e-01	2.691e-01	1.382e-01	1.212e-01	1.548e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.970e-01	6.169e-01	4.280e-01	4.113e-01	4.451e-01	3.418e-01	3.071e-01	3.725e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.755e-01	5.709e-01	5.788e-01	3.770e-01	3.691e-01	3.806e-01	2.206e-01	2.121e-01	2.267e-01	9.848e-02	9.333e-02	1.045e-01
1.250e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.268e-01	4.113e-01	4.406e-01	3.535e-01	3.220e-01	3.742e-01	3.232e-01	3.030e-01	3.576e-01	8.185e-01	8.182e-01	8.188e-01	5.779e-01	5.730e-01	5.882e-01	3.936e-01	3.770e-01	4.021e-01	2.515e-01	2.370e-01	2.697e-01	1.385e-01	1.224e-01	1.552e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.970e-01	6.169e-01	4.280e-01	4.113e-01	4.477e-01	3.418e-01	3.071e-01	3.725e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.752e-01	5.703e-01	5.788e-01	3.770e-01	3.691e-01	3.806e-01	2.206e-01	2.118e-01	2.267e-01	9.848e-02	9.333e-02	1.048e-01
1.260e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.280e-01	4.113e-01	4.406e-01	3.535e-01	3.220e-01	3.742e-01	3.232e-01	3.091e-01	3.576e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.727e-01	5.882e-01	3.930e-01	3.773e-01	4.018e-01	2.521e-01	2.352e-01	2.697e-01	1.388e-01	1.224e-01	1.570e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.970e-01	6.171e-01	4.280e-01	4.115e-01	4.477e-01	3.428e-01	3.071e-01	3.725e-01	3.192e-01	3.030e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.755e-01	5.703e-01	5.785e-01	3.770e-01	3.694e-01	3.797e-01	2.218e-01	2.121e-01	2.273e-01	9.848e-02	9.333e-02	1.048e-01
1.270e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.280e-01	4.113e-01	4.406e-01	3.535e-01	3.220e-01	3.758e-01	3.232e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.791e-01	5.727e-01	5.888e-01	3.930e-01	3.770e-01	4.018e-01	2.479e-01	2.352e-01	2.700e-01	1.382e-01	1.224e-01	1.591e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.978e-01	6.171e-01	4.222e-01	4.113e-01	4.477e-01	3.428e-01	3.087e-01	3.732e-01	3.192e-01	3.030e-01	3.523e-01	8.185e-01	8.182e-01	8.191e-01	5.758e-01	5.703e-01	5.791e-01	3.770e-01	3.694e-01	3.800e-01	2.224e-01	2.121e-01	2.273e-01	9.879e-02	9.303e-02	1.048e-01
1.280e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.280e-01	4.113e-01	4.406e-01	3.535e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.791e-01	5.727e-01	5.885e-01	3.939e-01	3.767e-01	4.018e-01	2.476e-01	2.379e-01	2.700e-01	1.397e-01	1.230e-01	1.588e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.222e-01	4.099e-01	4.477e-01	3.428e-01	3.087e-01	3.732e-01	3.192e-01	3.030e-01	3.523e-01	8.185e-01	8.182e-01	8.191e-01	5.761e-01	5.694e-01	5.788e-01	3.770e-01	3.694e-01	3.809e-01	2.224e-01	2.124e-01	2.273e-01	9.848e-02	9.303e-02	1.048e-01
1.290e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.280e-01	4.113e-01	4.406e-01	3.495e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.727e-01	5.885e-01	3.939e-01	3.773e-01	4.018e-01	2.476e-01	2.385e-01	2.700e-01	1.385e-01	1.233e-01	1.579e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.222e-01	4.099e-01	4.477e-01	3.428e-01	3.087e-01	3.732e-01	3.212e-01	3.051e-01	3.525e-01	8.185e-01	8.182e-01	8.191e-01	5.761e-01	5.700e-01	5.791e-01	3.770e-01	3.691e-01	3.806e-01	2.224e-01	2.124e-01	2.279e-01	9.818e-02	9.303e-02	1.058e-01
1.300e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.280e-01	4.113e-01	4.406e-01	3.495e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.727e-01	5.882e-01	3.939e-01	3.791e-01	4.018e-01	2.476e-01	2.367e-01	2.700e-01	1.385e-01	1.233e-01	1.579e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.258e-01	4.113e-01	4.477e-01	3.428e-01	3.087e-01	3.732e-01	3.212e-01	3.051e-01	3.530e-01	8.185e-01	8.182e-01	8.191e-01	5.761e-01	5.706e-01	5.791e-01	3.770e-01	3.697e-01	3.809e-01	2.230e-01	2.136e-01	2.279e-01	9.818e-02	9.242e-02	1.064e-01
1.310e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.268e-01	4.113e-01	4.406e-01	3.515e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.730e-01	5.882e-01	3.967e-01	3.791e-01	4.018e-01	2.476e-01	2.376e-01	2.712e-01	1.385e-01	1.242e-01	1.582e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.258e-01	4.113e-01	4.477e-01	3.428e-01	3.087e-01	3.732e-01	3.212e-01	3.051e-01	3.530e-01	8.185e-01	8.182e-01	8.191e-01	5.767e-01	5.709e-01	5.791e-01	3.767e-01	3.700e-01	3.821e-01	2.230e-01	2.136e-01	2.273e-01	9.848e-02	9.242e-02	1.064e-01
1.320e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.263e-01	4.268e-01	4.113e-01	4.406e-01	3.515e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.733e-01	5.882e-01	3.961e-01	3.803e-01	4.018e-01	2.485e-01	2.367e-01	2.712e-01	1.409e-01	1.242e-01	1.570e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.273e-01	4.072e-01	4.477e-01	3.428e-01	3.087e-01	3.732e-01	3.212e-01	3.051e-01	3.545e-01	8.185e-01	8.182e-01	8.191e-01	5.767e-01	5.715e-01	5.791e-01	3.767e-01	3.700e-01	3.833e-01	2.221e-01	2.127e-01	2.273e-01	9.879e-02	9.242e-02	1.064e-01
1.330e+04	8.182e-01	8.182e-01	8.182e-01	6.131e-01	6.033e-01	6.253e-01	4.268e-01	4.113e-01	4.406e-01	3.515e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.736e-01	5.882e-01	3.948e-01	3.806e-01	4.018e-01	2.485e-01	2.367e-01	2.718e-01	1.409e-01	1.255e-01	1.558e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.273e-01	4.072e-01	4.451e-01	3.428e-01	3.087e-01	3.732e-01	3.212e-01	3.051e-01	3.561e-01	8.185e-01	8.182e-01	8.191e-01	5.767e-01	5.721e-01	5.788e-01	3.767e-01	3.703e-01	3.833e-01	2.221e-01	2.127e-01	2.273e-01	9.879e-02	9.273e-02	1.048e-01
1.340e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.033e-01	6.253e-01	4.268e-01	4.113e-01	4.406e-01	3.515e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.873e-01	3.952e-01	3.806e-01	4.018e-01	2.503e-01	2.382e-01	2.742e-01	1.412e-01	1.261e-01	1.573e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.273e-01	4.072e-01	4.451e-01	3.447e-01	3.091e-01	3.697e-01	3.352e-01	3.051e-01	3.561e-01	8.185e-01	8.182e-01	8.191e-01	5.767e-01	5.721e-01	5.791e-01	3.767e-01	3.700e-01	3.830e-01	2.221e-01	2.118e-01	2.270e-01	9.939e-02	9.273e-02	1.052e-01
1.350e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.033e-01	6.263e-01	4.263e-01	4.113e-01	4.406e-01	3.476e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.736e-01	5.873e-01	3.952e-01	3.806e-01	4.018e-01	2.503e-01	2.385e-01	2.758e-01	1.412e-01	1.261e-01	1.579e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.171e-01	4.273e-01	4.072e-01	4.451e-01	3.428e-01	3.091e-01	3.712e-01	3.352e-01	3.051e-01	3.561e-01	8.185e-01	8.182e-01	8.191e-01	5.758e-01	5.721e-01	5.794e-01	3.758e-01	3.700e-01	3.830e-01	2.221e-01	2.136e-01	2.270e-01	9.939e-02	9.424e-02	1.052e-01
1.360e+04	8.182e-01	8.182e-01	8.182e-01	6.143e-01	6.033e-01	6.263e-01	4.280e-01	4.113e-01	4.406e-01	3.476e-01	3.220e-01	3.758e-01	3.247e-01	3.091e-01	3.515e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.733e-01	5.864e-01	3.955e-01	3.806e-01	4.033e-01	2.500e-01	2.400e-01	2.758e-01	1.412e-01	1.261e-01	1.573e-01	8.182e-01	8.182e-01	8.258e-01	6.035e-01	5.950e-01	6.143e-01	4.273e-01	4.072e-01	4.451e-01	3.428e-01	3.091e-01	3.712e-01	3.352e-01	3.051e-01	3.561e-01	8.185e-01	8.182e-01	8.191e-01	5.752e-01	5.721e-01	5.794e-01	3.770e-01	3.700e-01	3.836e-01	2.215e-01	2.133e-01	2.270e-01	9.939e-02	9.364e-02	1.048e-01
