_.vs.4.nav.e_maze.ga.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.2.0	_.vs.4.nav.e_maze.ga.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.5.0	_.vs.4.nav.e_maze.me.epistasis.0.5	_.vs.4.nav.e_maze.me.epistasis.2.0	_.vs.4.nav.e_maze.me.epistasis.0.2	_.vs.4.nav.e_maze.me.epistasis.1.0	_.vs.4.nav.e_maze.ga.epistasis.5.0	_.vs.4.nav.e_maze.ga.epistasis.0.5	_.vs.4.nav.y_maze.ga.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.2.0	_.vs.4.nav.y_maze.ga.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.5.0	_.vs.4.nav.y_maze.me.epistasis.0.5	_.vs.4.nav.y_maze.me.epistasis.2.0	_.vs.4.nav.y_maze.me.epistasis.0.2	_.vs.4.nav.y_maze.me.epistasis.1.0	_.vs.4.nav.y_maze.ga.epistasis.5.0	_.vs.4.nav.y_maze.ga.epistasis.0.5
1.030e-01	1.679e-01	5.849e-02	1.224e-01	1.463e-01	1.280e-01	1.590e-01	1.001e-01	1.106e-01	6.938e-02	1.218e-01	1.289e-01	7.357e-02	1.413e-01	1.357e-01	1.405e-01	1.590e-01	1.469e-01	9.440e-02	1.024e-01
7.753e-02	1.167e-01	6.481e-02	1.199e-01	1.397e-01	1.422e-01	1.590e-01	1.545e-01	1.182e-01	7.612e-02	1.523e-01	1.254e-01	1.047e-01	1.052e-01	1.725e-01	7.627e-02	1.590e-01	1.405e-01	1.524e-01	1.225e-01
1.150e-01	1.516e-01	3.378e-02	1.145e-01	1.590e-01	1.145e-01	1.590e-01	1.319e-01	9.435e-02	3.739e-02	1.240e-01	1.363e-01	9.583e-02	1.705e-01	1.437e-01	1.377e-01	1.590e-01	1.494e-01	8.604e-02	1.026e-01
1.036e-01	9.988e-02	1.082e-01	1.466e-01	1.461e-01	1.045e-01	1.590e-01	1.312e-01	8.385e-02	1.054e-01	1.296e-01	1.246e-01	9.157e-02	1.304e-01	1.608e-01	1.432e-01	1.590e-01	1.780e-01	1.062e-01	7.796e-02
1.145e-01	6.315e-02	1.415e-02	1.492e-01	1.397e-01	1.689e-01	1.550e-01	1.805e-01	1.212e-01	1.239e-01	1.199e-01	1.047e-01	9.996e-02	1.464e-01	1.277e-01	8.681e-02	1.590e-01	1.377e-01	1.201e-01	1.160e-01
8.553e-02	1.189e-01	9.726e-02	1.849e-01	1.498e-01	1.289e-01	1.590e-01	1.524e-01	8.652e-02	9.701e-02	1.317e-01	1.171e-01	8.171e-02	1.362e-01	1.506e-01	1.253e-01	1.590e-01	1.033e-01	1.048e-01	1.238e-01
1.671e-01	1.344e-01	5.580e-02	1.285e-01	1.405e-01	1.562e-01	1.590e-01	1.727e-01	9.931e-02	1.201e-01	1.209e-01	1.400e-01	9.672e-02	1.464e-01	1.527e-01	1.582e-01	1.590e-01	1.158e-01	1.634e-01	1.155e-01
1.544e-01	1.072e-01	6.968e-02	1.145e-01	1.550e-01	1.527e-01	1.590e-01	1.933e-01	6.391e-02	5.509e-02	1.213e-01	1.279e-01	8.385e-02	1.834e-01	7.863e-02	1.576e-01	1.590e-01	1.111e-01	1.513e-01	1.069e-01
1.207e-01	1.585e-01	7.076e-02	1.379e-01	1.232e-01	1.282e-01	1.590e-01	1.363e-01	8.191e-02	1.389e-01	1.488e-01	1.267e-01	9.300e-02	1.493e-01	1.519e-01	1.485e-01	1.590e-01	1.546e-01	1.178e-01	9.993e-02
8.854e-02	1.199e-01	3.378e-02	1.465e-01	1.179e-01	1.485e-01	1.590e-01	1.291e-01	1.084e-01	7.275e-02	1.349e-01	1.550e-01	1.044e-01	9.350e-02	1.536e-01	1.067e-01	1.590e-01	1.319e-01	1.089e-01	1.096e-01
7.049e-02	7.791e-02	5.974e-02	1.374e-01	1.419e-01	1.466e-01	1.590e-01	1.384e-01	9.440e-02	7.889e-02	1.236e-01	1.255e-01	8.294e-02	1.069e-01	1.280e-01	1.372e-01	1.590e-01	1.386e-01	1.212e-01	1.054e-01
