x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.026e-01	2.271e-01	2.271e-01	1.535e-01	4.773e-02
0	1	4.601e-01	3.138e-02	3.138e-02	3.138e-02	3.138e-02
0	2	6.511e-01	2.302e-01	2.302e-01	1.258e-01	6.434e-02
0	3	nan	2.259e-01	2.559e-02	2.559e-02	2.559e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.534e-01	2.289e-01	2.289e-01	2.281e-01	1.105e-01
1	1	6.519e-01	1.149e-01	1.149e-01	5.289e-02	3.371e-02
1	2	5.983e-01	8.561e-02	8.561e-02	3.678e-02	3.678e-02
1	3	nan	1.234e-01	9.402e-02	9.402e-02	6.227e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	3.464e-01	2.543e-01	2.307e-01	1.579e-01
2	1	nan	1.005e-01	8.882e-02	8.882e-02	8.513e-02
2	2	nan	2.828e-01	2.268e-01	2.268e-01	9.002e-02
2	3	nan	1.245e-01	1.245e-01	1.245e-01	1.005e-01
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	6.518e-01
3	1	nan	nan	nan	nan	2.740e-01
3	2	nan	nan	4.420e-01	8.469e-02	6.366e-02
3	3	nan	nan	1.639e-01	6.058e-03	6.058e-03
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
