x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.630e-01	6.147e-02	2.875e-03	2.875e-03	2.875e-03
0	1	3.461e-01	4.009e-02	1.336e-02	1.336e-02	1.336e-02
0	2	6.530e-01	1.025e-01	6.339e-02	5.508e-02	2.533e-02
0	3	nan	2.331e-01	5.067e-02	4.853e-02	1.442e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.425e-01	6.998e-02	6.998e-02	1.624e-02
1	1	2.669e-01	4.922e-02	2.301e-02	6.631e-03	6.631e-03
1	2	6.600e-01	2.312e-01	2.196e-01	1.015e-01	5.104e-02
1	3	nan	2.269e-01	8.292e-02	6.059e-02	2.790e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	2.137e-02	2.137e-02	1.440e-02
2	1	nan	2.608e-01	5.322e-02	1.735e-02	1.109e-02
2	2	6.641e-01	1.064e-01	5.837e-02	5.837e-02	2.355e-02
2	3	nan	1.310e-01	4.753e-02	4.753e-02	4.753e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	6.565e-01	2.417e-01	2.269e-01
3	1	nan	nan	2.560e-01	8.514e-04	8.514e-04
3	2	nan	2.757e-01	1.087e-01	1.087e-01	1.087e-01
3	3	nan	1.585e-01	1.198e-01	8.644e-02	7.444e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
