x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.448e-01	1.067e-01	1.067e-01	1.067e-01	3.294e-02
0	1	3.452e-01	1.500e-01	1.743e-02	1.743e-02	1.743e-02
0	2	6.513e-01	9.767e-02	7.845e-02	1.495e-02	1.672e-03
0	3	nan	1.263e-01	9.800e-02	3.316e-02	2.066e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.582e-01	7.559e-02	7.559e-02	1.364e-02	1.364e-02
1	1	6.542e-01	5.259e-02	3.600e-02	3.600e-02	1.366e-02
1	2	6.114e-01	1.279e-01	4.082e-02	2.944e-02	7.224e-03
1	3	nan	1.840e-01	1.818e-01	1.818e-01	4.998e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	1.182e-01	8.051e-02	4.675e-03	4.675e-03
2	1	nan	9.981e-02	2.880e-02	1.255e-02	1.255e-02
2	2	nan	2.269e-01	2.269e-01	2.123e-01	4.133e-02
2	3	nan	2.272e-01	1.717e-01	1.717e-01	4.548e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	2.385e-01	5.102e-02	4.297e-02	3.998e-02
3	1	nan	1.238e-01	4.567e-02	3.671e-02	3.671e-02
3	2	nan	1.312e-01	1.312e-01	1.221e-01	1.221e-01
3	3	nan	2.528e-01	1.362e-01	7.902e-02	3.768e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
