x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.273e-01	2.062e-01	1.381e-01	1.364e-01	8.845e-02
0	1	2.508e-01	1.983e-02	1.983e-02	7.509e-03	7.509e-03
0	2	6.717e-01	1.696e-01	8.658e-02	8.658e-02	3.726e-02
0	3	nan	1.278e-01	9.963e-02	9.885e-02	6.017e-02
0	4	nan	nan	2.548e-01	1.262e-01	1.262e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	8.006e-01	1.850e-01	1.686e-01	4.662e-02	4.662e-02
1	1	6.534e-01	2.282e-01	4.544e-02	2.510e-02	9.587e-03
1	2	6.503e-01	2.274e-01	1.318e-01	7.528e-02	1.625e-02
1	3	nan	1.174e-01	4.837e-02	1.038e-02	1.038e-02
1	4	nan	nan	3.025e-02	3.025e-02	3.025e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.270e-01	2.270e-01	4.797e-02	4.797e-02
2	1	nan	1.543e-01	1.216e-01	1.196e-02	7.637e-03
2	2	nan	2.313e-01	1.019e-01	1.019e-01	4.006e-02
2	3	nan	1.028e-01	9.904e-02	9.364e-02	4.691e-02
2	4	nan	nan	1.799e-01	9.837e-02	9.837e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	2.350e-01
3	3	nan	nan	2.358e-01	7.847e-02	4.853e-02
3	4	nan	nan	2.314e-01	3.602e-02	3.602e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
