x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.547e-01	2.261e-01	1.241e-01	1.241e-01	6.830e-02
0	1	2.173e-01	7.590e-02	2.079e-02	3.817e-03	3.817e-03
0	2	2.503e-01	7.488e-02	4.851e-02	1.573e-02	1.573e-02
0	3	nan	1.754e-02	2.713e-03	2.713e-03	2.713e-03
0	4	nan	nan	nan	9.883e-02	8.378e-02
0	5	nan	nan	nan	nan	8.284e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	1.702e-01	1.702e-01	8.342e-02	5.073e-03
1	1	6.619e-01	2.405e-01	1.231e-01	1.175e-01	3.344e-02
1	2	6.689e-01	1.249e-01	1.249e-01	5.372e-02	2.170e-02
1	3	nan	9.988e-02	6.216e-02	1.480e-02	1.480e-02
1	4	nan	nan	nan	8.986e-02	4.357e-02
1	5	nan	nan	nan	nan	1.162e-01
1	6	nan	nan	nan	nan	2.696e-01
1	7	nan	nan	nan	nan	nan
2	0	nan	2.284e-01	2.249e-01	1.505e-01	1.070e-01
2	1	6.619e-01	9.932e-02	6.555e-02	6.555e-02	6.555e-02
2	2	nan	1.479e-01	1.115e-01	1.021e-01	1.745e-02
2	3	nan	5.309e-02	2.586e-02	2.586e-02	2.586e-02
2	4	nan	nan	nan	1.402e-01	3.400e-02
2	5	nan	nan	nan	nan	2.291e-01
2	6	nan	nan	nan	nan	6.201e-02
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	2.391e-01	2.280e-01	2.280e-01
3	1	nan	nan	2.271e-01	9.776e-02	9.649e-02
3	2	nan	nan	nan	9.998e-02	9.923e-02
3	3	nan	nan	3.351e-02	2.683e-02	2.683e-02
3	4	nan	nan	nan	1.313e-01	1.313e-01
3	5	nan	nan	nan	nan	2.269e-01
3	6	nan	nan	nan	nan	2.301e-01
3	7	nan	nan	nan	nan	nan
