x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.452e-01	9.251e-02	9.251e-02	9.251e-02	9.251e-02
0	1	2.583e-01	8.484e-02	8.484e-02	5.354e-02	2.867e-03
0	2	6.608e-01	1.319e-01	1.319e-01	1.223e-01	1.734e-02
0	3	7.201e-01	9.551e-02	9.551e-02	3.625e-02	2.156e-02
0	4	nan	nan	nan	nan	2.275e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.656e-01	1.431e-01	1.045e-01	1.045e-01	1.031e-01
1	1	6.727e-01	1.751e-01	9.068e-02	9.068e-02	3.872e-02
1	2	nan	1.373e-01	4.393e-02	1.401e-02	1.401e-02
1	3	nan	6.079e-02	6.079e-02	6.079e-02	3.639e-03
1	4	nan	nan	nan	nan	6.192e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.531e-01	1.153e-01	1.051e-01	9.917e-02
2	1	nan	1.563e-01	9.825e-02	3.745e-02	2.908e-02
2	2	nan	2.303e-01	1.490e-01	1.245e-01	4.224e-02
2	3	nan	2.434e-01	2.269e-01	4.123e-02	6.379e-03
2	4	nan	nan	nan	nan	3.403e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	4.899e-01	2.207e-01	2.207e-01	2.207e-01
3	1	nan	2.517e-01	1.355e-01	1.042e-02	1.042e-02
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
