x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.603e-01	1.120e-01	8.618e-02	5.682e-02	5.141e-02
0	1	2.756e-01	1.098e-01	4.653e-02	4.271e-02	1.582e-02
0	2	6.074e-01	2.281e-01	2.027e-02	2.027e-02	2.027e-02
0	3	nan	1.786e-01	7.557e-02	7.257e-02	3.780e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	1.373e-01	6.887e-02	6.887e-02	1.345e-02
1	1	5.448e-01	7.025e-02	7.025e-02	3.220e-02	3.220e-02
1	2	nan	1.124e-01	1.692e-02	1.549e-02	1.549e-02
1	3	nan	2.268e-01	6.635e-02	6.344e-02	4.791e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.565e-01	2.308e-01	2.308e-01	7.734e-02
2	1	6.557e-01	1.729e-01	8.666e-02	4.774e-02	4.774e-02
2	2	nan	2.509e-01	8.885e-02	8.738e-02	8.738e-02
2	3	nan	2.902e-01	1.060e-01	8.194e-02	8.185e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	6.515e-01	2.413e-01	2.243e-02	2.243e-02
3	1	nan	nan	1.441e-02	1.441e-02	1.572e-03
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
