x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.150e-01	1.554e-01	7.904e-02	3.230e-02	2.897e-02
0	1	4.243e-01	1.034e-02	1.034e-02	1.034e-02	1.034e-02
0	2	6.586e-01	6.123e-02	6.123e-02	1.969e-02	2.642e-03
0	3	nan	1.331e-01	9.896e-02	8.565e-02	2.384e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.861e-01	7.354e-02	4.953e-02	4.953e-02
1	1	6.605e-01	2.020e-02	2.020e-02	1.333e-02	8.313e-03
1	2	6.549e-01	1.138e-01	1.002e-01	1.002e-01	9.998e-02
1	3	nan	6.032e-02	6.032e-02	1.253e-02	1.253e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.308e-01	2.308e-01	7.592e-02	5.578e-02
2	1	nan	2.749e-01	1.143e-01	1.050e-01	3.880e-02
2	2	nan	1.187e-01	1.182e-01	8.442e-02	8.442e-02
2	3	nan	1.099e-01	1.099e-01	7.704e-02	2.017e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	5.806e-01	4.438e-01	2.068e-01	1.011e-01
3	1	nan	4.487e-01	1.247e-01	4.881e-02	3.866e-02
3	2	nan	6.459e-01	1.080e-01	9.904e-02	9.904e-02
3	3	nan	nan	nan	1.165e-01	5.414e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
