x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.666e-01	1.532e-01	1.532e-01	2.447e-02	2.447e-02
0	1	2.378e-01	1.100e-01	5.962e-02	3.417e-02	3.872e-03
0	2	4.326e-01	1.603e-01	6.847e-04	6.847e-04	4.716e-04
0	3	nan	4.219e-02	1.461e-02	6.963e-03	6.963e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.617e-01	2.679e-01	7.308e-02	7.308e-02	7.057e-02
1	1	5.536e-01	2.276e-02	2.276e-02	2.276e-02	2.276e-02
1	2	nan	1.272e-01	1.040e-01	1.350e-02	1.350e-02
1	3	nan	5.718e-02	1.792e-02	1.477e-02	3.293e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	1.024e-01	1.024e-01	1.024e-01
2	1	nan	2.277e-01	1.975e-01	6.421e-02	1.047e-02
2	2	nan	1.082e-01	2.542e-02	8.541e-03	2.951e-03
2	3	nan	4.118e-02	4.118e-02	4.118e-02	9.264e-03
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	6.220e-02	6.220e-02	2.778e-02
3	3	nan	nan	7.168e-02	5.086e-02	5.086e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
