x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.269e-01	7.945e-02	6.416e-02	5.116e-02	5.116e-02
0	1	4.471e-01	6.632e-02	6.632e-02	3.705e-02	3.658e-02
0	2	6.623e-01	9.984e-02	8.342e-02	3.789e-02	3.789e-02
0	3	nan	2.648e-01	6.125e-02	2.253e-02	2.253e-02
0	4	nan	nan	nan	2.276e-01	1.160e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.531e-01	5.335e-01	1.900e-01	7.811e-02	7.811e-02
1	1	6.600e-01	2.274e-01	1.372e-01	6.916e-02	3.490e-02
1	2	6.857e-01	2.548e-01	1.437e-01	1.157e-01	1.010e-02
1	3	nan	2.374e-01	1.625e-02	1.443e-02	1.443e-02
1	4	nan	nan	nan	6.565e-02	6.565e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.612e-01	3.583e-01	2.413e-01	2.298e-01
2	1	nan	2.404e-01	7.105e-02	6.750e-02	4.395e-02
2	2	nan	8.406e-02	8.406e-02	8.406e-02	1.326e-02
2	3	nan	7.500e-02	3.239e-02	3.239e-02	3.239e-02
2	4	nan	nan	nan	1.534e-01	3.932e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	2.625e-01	9.186e-02	9.186e-02
3	2	nan	nan	6.016e-02	4.294e-02	1.156e-02
3	3	nan	nan	nan	nan	7.765e-02
3	4	nan	nan	nan	6.473e-02	6.473e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
