x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.528e-01	2.938e-01	1.137e-01	9.253e-02	9.253e-02
0	1	1.439e-01	1.377e-02	1.377e-02	1.377e-02	1.080e-02
0	2	2.519e-01	8.485e-02	1.333e-02	1.333e-02	1.333e-02
0	3	nan	1.251e-01	1.181e-01	5.409e-02	1.229e-02
0	4	nan	nan	nan	7.009e-02	4.067e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	4.085e-01	2.660e-01	5.684e-02	5.684e-02
1	1	5.859e-01	1.197e-01	5.319e-04	5.319e-04	5.319e-04
1	2	8.483e-01	2.326e-01	2.190e-01	2.655e-02	2.006e-02
1	3	nan	1.973e-01	1.303e-01	1.303e-01	1.303e-01
1	4	nan	nan	nan	1.330e-01	4.370e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	2.654e-01	1.727e-01	1.260e-01
2	1	nan	2.592e-01	1.367e-01	7.225e-02	2.062e-02
2	2	nan	2.320e-01	1.190e-01	1.190e-01	1.190e-01
2	3	nan	1.741e-01	1.741e-01	1.382e-01	5.050e-02
2	4	nan	nan	nan	1.778e-01	1.657e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	8.646e-01	2.269e-01
3	1	nan	7.205e-02	7.205e-02	7.205e-02	7.205e-02
3	2	nan	2.623e-01	1.067e-01	1.067e-01	4.229e-02
3	3	nan	nan	4.110e-02	1.330e-02	9.337e-03
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
