x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	2.474e-01
0	1	5.669e-01	2.325e-01	2.324e-01	2.300e-01	2.410e-02
0	2	4.150e-01	2.312e-01	2.312e-01	5.374e-02	2.399e-02
0	3	4.122e-01	2.368e-01	2.329e-01	1.433e-01	9.518e-02
0	4	nan	2.459e-01	2.355e-01	1.408e-01	2.358e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	2.305e-01
1	1	7.116e-01	2.330e-01	2.313e-01	2.307e-01	2.302e-01
1	2	6.008e-01	2.300e-01	2.300e-01	2.300e-01	2.300e-01
1	3	5.637e-01	2.309e-01	2.301e-01	2.301e-01	5.150e-02
1	4	nan	2.383e-01	2.307e-01	2.307e-01	2.302e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	2.353e-01
2	1	nan	4.926e-01	2.316e-01	2.300e-01	9.442e-02
2	2	nan	2.320e-01	2.307e-01	2.301e-01	2.300e-01
2	3	nan	2.311e-01	2.311e-01	2.300e-01	2.300e-01
2	4	nan	2.814e-01	2.300e-01	2.300e-01	2.300e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	2.605e-01
3	1	nan	nan	nan	nan	5.111e-02
3	2	nan	nan	nan	nan	3.062e-01
3	3	nan	nan	nan	nan	2.685e-01
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
