x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	5.601e-01
0	1	5.634e-01	2.306e-01	8.542e-02	2.322e-02	1.824e-02
0	2	4.141e-01	2.461e-01	3.776e-02	7.710e-03	4.210e-03
0	3	5.001e-01	2.300e-01	2.300e-01	3.205e-02	8.137e-03
0	4	nan	2.412e-01	2.303e-01	2.300e-01	1.302e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	3.023e-01
1	1	6.080e-01	2.304e-01	2.301e-01	3.644e-02	2.054e-02
1	2	5.603e-01	2.309e-01	1.727e-02	7.049e-03	6.852e-03
1	3	5.027e-01	2.304e-01	2.769e-02	2.769e-02	7.397e-03
1	4	nan	2.314e-01	2.302e-01	2.302e-01	2.301e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	4.117e-01
2	1	nan	2.910e-01	2.308e-01	1.014e-01	8.910e-02
2	2	nan	2.306e-01	2.306e-01	1.596e-01	5.245e-02
2	3	nan	2.310e-01	2.300e-01	2.300e-01	2.300e-01
2	4	nan	nan	2.308e-01	2.308e-01	2.300e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.319e-01	2.303e-01	2.303e-01
3	4	nan	nan	5.603e-01	5.600e-01	3.814e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
