x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.231e-01	2.315e-01	1.254e-01	7.928e-02	9.606e-03
0	1	4.614e-01	2.319e-01	1.172e-01	4.312e-02	1.362e-02
0	2	nan	2.304e-01	4.421e-02	3.274e-02	1.214e-02
0	3	nan	2.387e-01	1.026e-01	1.854e-02	8.921e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	3.523e-01	2.423e-01	2.302e-01	2.302e-01	1.669e-01
1	1	6.224e-01	2.304e-01	2.301e-01	2.301e-01	2.300e-01
1	2	nan	2.196e-01	4.688e-02	3.337e-02	1.464e-02
1	3	nan	nan	1.161e-01	2.721e-02	2.721e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.603e-01	5.601e-01	5.601e-01	2.318e-01
2	1	nan	2.383e-01	2.383e-01	2.383e-01	2.300e-01
2	2	nan	2.804e-01	1.078e-01	6.854e-02	6.854e-02
2	3	nan	nan	9.411e-02	6.011e-02	1.515e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	5.601e-01	5.600e-01	2.440e-01
3	1	nan	2.774e-01	2.737e-01	2.359e-01	2.301e-01
3	2	nan	3.841e-01	1.338e-01	1.002e-01	3.755e-02
3	3	nan	nan	1.100e-01	8.747e-02	7.705e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
