x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.019e-01	2.340e-01	2.340e-01	7.074e-02	7.074e-02
0	1	5.686e-01	1.004e-01	4.135e-02	2.498e-02	2.498e-02
0	2	nan	5.600e-01	2.303e-01	3.624e-02	1.093e-02
0	3	nan	5.600e-01	2.302e-01	9.722e-03	9.722e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.693e-01	1.348e-01	1.094e-01	1.011e-01	5.793e-02
1	1	7.253e-01	8.015e-02	1.955e-02	1.955e-02	1.955e-02
1	2	nan	2.611e-01	1.008e-01	3.095e-02	1.924e-02
1	3	nan	2.905e-01	4.828e-02	3.298e-02	9.838e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	6.687e-01	1.093e-01	8.624e-02	4.163e-02
2	1	nan	2.373e-01	9.282e-02	5.857e-02	2.048e-02
2	2	nan	2.306e-01	4.069e-02	1.957e-02	1.957e-02
2	3	nan	3.242e-01	2.458e-01	6.208e-02	1.745e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.340e-01	2.331e-01	1.656e-01
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
