x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.800e-01	2.315e-01	2.310e-01	8.149e-02	3.498e-02
0	1	5.697e-01	2.321e-01	2.301e-01	1.077e-01	5.204e-03
0	2	nan	3.700e-01	6.041e-02	3.443e-02	1.941e-02
0	3	nan	5.602e-01	2.304e-01	1.110e-02	3.162e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.171e-01	2.304e-01	2.304e-01	2.304e-01	3.904e-02
1	1	5.727e-01	2.313e-01	2.306e-01	3.405e-02	2.438e-02
1	2	nan	2.233e-01	9.438e-02	5.756e-03	5.756e-03
1	3	nan	2.304e-01	1.399e-02	3.388e-03	2.898e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.380e-01	6.347e-02	6.347e-02	6.347e-02
2	1	nan	2.309e-01	5.568e-02	4.879e-02	2.847e-02
2	2	nan	nan	5.606e-01	7.410e-02	1.180e-02
2	3	nan	5.608e-01	2.479e-01	1.413e-01	2.573e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	5.610e-01	3.352e-01	2.561e-01	2.561e-01
3	1	nan	2.807e-01	2.311e-01	2.311e-01	1.140e-01
3	2	nan	nan	nan	1.248e-01	8.242e-02
3	3	nan	nan	nan	1.204e-01	8.111e-03
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
