x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.600e-01	2.301e-01	2.301e-01	1.296e-01	2.334e-02
0	1	3.866e-01	2.421e-01	2.309e-01	2.302e-01	1.691e-02
0	2	nan	2.328e-01	2.328e-01	4.575e-02	4.922e-03
0	3	nan	nan	3.624e-01	9.511e-03	9.511e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.628e-01	2.808e-01	2.808e-01	4.195e-02	4.195e-02
1	1	8.306e-01	2.317e-01	2.315e-01	1.271e-01	4.779e-02
1	2	nan	2.512e-01	2.313e-01	2.728e-03	2.728e-03
1	3	nan	nan	1.395e-01	1.810e-02	5.113e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.610e-01	5.601e-01	2.638e-01	2.309e-01
2	1	nan	2.620e-01	2.620e-01	2.327e-01	2.287e-02
2	2	nan	2.126e-01	1.285e-01	4.164e-02	9.315e-04
2	3	nan	nan	1.927e-01	4.795e-02	2.238e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	5.666e-01	5.600e-01	5.600e-01	2.309e-01
3	1	nan	5.600e-01	2.614e-01	2.614e-01	3.136e-02
3	2	nan	nan	2.700e-01	2.314e-01	2.305e-01
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
