x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.512e-01	2.324e-01	2.313e-01	1.264e-01	1.264e-01
0	1	5.642e-01	2.302e-01	2.301e-01	2.301e-01	1.089e-01
0	2	nan	1.014e-01	9.796e-02	9.796e-02	6.920e-02
0	3	nan	1.054e-01	9.560e-02	8.924e-02	3.195e-02
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	7.054e-01	4.260e-01	2.322e-01	2.301e-01	2.301e-01
1	1	nan	2.321e-01	9.332e-02	7.420e-02	1.139e-02
1	2	nan	2.306e-01	2.304e-01	1.248e-01	7.476e-03
1	3	nan	1.285e-01	9.497e-02	8.448e-02	4.855e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.563e-01	2.354e-01	2.300e-01	2.300e-01
2	1	nan	2.398e-01	9.558e-02	5.391e-02	1.562e-02
2	2	nan	3.340e-01	2.333e-01	1.750e-01	6.879e-03
2	3	nan	2.344e-01	2.302e-01	2.302e-01	4.287e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	3.106e-01	2.528e-01	2.366e-01	2.303e-01
3	1	nan	2.341e-01	9.745e-02	5.843e-02	4.190e-02
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
