x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.586e-01	9.095e-02	2.920e-02	2.920e-02	2.920e-02
0	1	5.870e-01	2.301e-01	5.065e-02	2.816e-02	2.816e-02
0	2	nan	2.391e-01	2.321e-01	2.028e-01	6.182e-02
0	3	nan	2.375e-01	2.311e-01	2.306e-01	7.826e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.747e-01	2.329e-01	2.301e-01	2.301e-01	1.926e-02
1	1	nan	2.302e-01	2.300e-01	5.569e-02	2.083e-02
1	2	nan	2.397e-01	1.944e-02	1.944e-02	1.944e-02
1	3	nan	5.603e-01	6.231e-02	6.231e-02	3.092e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.653e-01	2.653e-01	2.355e-01	2.313e-01
2	1	nan	2.539e-01	2.300e-01	2.300e-01	2.300e-01
2	2	nan	nan	8.044e-02	8.044e-02	4.963e-02
2	3	nan	5.637e-01	1.011e-01	7.070e-02	2.806e-02
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	5.613e-01	5.610e-01	2.873e-01	2.428e-01
3	1	nan	nan	4.263e-01	2.416e-01	1.567e-01
3	2	nan	nan	1.095e-01	5.888e-02	5.888e-02
3	3	nan	nan	7.258e-02	7.258e-02	7.025e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
