x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.592e-01	2.320e-01	2.303e-01	3.409e-02	3.119e-02
0	1	4.871e-01	2.303e-01	2.303e-01	2.661e-02	2.661e-02
0	2	nan	2.302e-01	2.302e-01	1.435e-01	4.264e-03
0	3	nan	nan	2.332e-01	2.308e-01	5.284e-03
0	4	nan	nan	2.309e-01	9.475e-02	4.809e-03
0	5	nan	nan	5.642e-01	2.415e-01	2.300e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.880e-01	2.795e-01	2.726e-01	2.312e-01	2.312e-01
1	1	nan	2.312e-01	2.312e-01	2.305e-01	3.205e-02
1	2	nan	2.566e-01	2.304e-01	2.304e-01	1.907e-02
1	3	nan	nan	2.301e-01	2.300e-01	2.300e-01
1	4	nan	nan	2.350e-01	2.310e-01	1.097e-01
1	5	nan	nan	2.553e-01	2.302e-01	2.302e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.604e-01	5.601e-01	5.601e-01	2.718e-01
2	1	nan	2.432e-01	2.432e-01	2.432e-01	2.432e-01
2	2	nan	nan	2.457e-01	2.301e-01	2.301e-01
2	3	nan	nan	2.347e-01	2.303e-01	2.300e-01
2	4	nan	nan	2.309e-01	2.306e-01	2.304e-01
2	5	nan	nan	2.595e-01	2.339e-01	2.311e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	2.722e-01	2.311e-01	2.302e-01
3	3	nan	nan	2.302e-01	2.302e-01	2.301e-01
3	4	nan	nan	2.363e-01	2.304e-01	2.300e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
