x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.174e-01	2.302e-01	2.302e-01	2.029e-01	1.296e-01
0	1	5.618e-01	2.300e-01	2.696e-02	1.528e-02	1.528e-02
0	2	nan	2.556e-01	9.908e-02	5.749e-02	7.627e-03
0	3	nan	2.385e-01	6.106e-02	1.893e-02	1.417e-02
0	4	nan	nan	2.305e-01	2.300e-01	2.300e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	7.928e-01	2.302e-01	2.302e-01	2.302e-01	2.302e-01
1	1	nan	9.793e-02	1.479e-02	8.352e-03	8.352e-03
1	2	nan	1.417e-02	1.417e-02	1.417e-02	4.057e-03
1	3	nan	2.324e-01	2.308e-01	1.056e-02	5.052e-03
1	4	nan	5.633e-01	2.303e-01	2.303e-01	2.301e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.680e-01	3.353e-01	2.304e-01	2.304e-01
2	1	nan	2.430e-01	2.314e-01	6.319e-02	1.759e-02
2	2	nan	6.444e-02	2.328e-02	2.053e-02	2.053e-02
2	3	nan	1.763e-01	6.623e-02	2.486e-02	2.486e-02
2	4	nan	9.134e-01	2.301e-01	2.301e-01	2.301e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
