x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	3.847e-01	1.076e-01	2.853e-02	2.853e-02	7.056e-03
0	1	5.587e-01	2.357e-01	7.367e-02	3.472e-02	1.021e-02
0	2	nan	2.303e-01	2.811e-02	3.123e-03	3.123e-03
0	3	nan	2.304e-01	3.777e-02	2.055e-02	5.981e-03
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.123e-01	2.311e-01	2.311e-01	2.304e-01	2.300e-01
1	1	nan	2.520e-01	9.551e-02	4.717e-02	3.384e-02
1	2	nan	2.318e-01	9.773e-02	9.773e-02	9.749e-02
1	3	nan	2.174e-01	4.951e-02	2.512e-02	1.196e-02
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.819e-01	2.303e-01	2.301e-01	2.300e-01
2	1	nan	2.359e-01	1.736e-02	1.488e-02	1.488e-02
2	2	nan	nan	2.357e-01	2.357e-01	2.300e-01
2	3	nan	nan	2.403e-01	2.310e-01	2.303e-01
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	3.383e-01	2.479e-01	2.302e-01	2.302e-01
3	1	nan	2.377e-01	2.319e-01	2.301e-01	2.300e-01
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
