x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.913e-01	2.626e-02	2.626e-02	2.626e-02	1.800e-02
0	4	4.456e-01	2.307e-01	1.762e-01	9.516e-03	5.251e-03
0	5	nan	2.337e-01	2.303e-01	2.303e-01	2.303e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.661e-01	2.337e-01	2.337e-01	2.317e-01	2.481e-02
1	4	5.616e-01	2.332e-01	2.301e-01	2.384e-02	1.314e-02
1	5	nan	2.330e-01	2.310e-01	2.306e-01	2.301e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	7.813e-01	2.301e-01	2.301e-01	2.301e-01	2.301e-01
2	4	6.909e-01	2.311e-01	2.301e-01	1.045e-01	6.737e-02
2	5	nan	2.341e-01	1.444e-01	9.168e-02	9.105e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	2.316e-01	2.301e-01	2.301e-01	2.301e-01
3	4	nan	2.321e-01	2.123e-01	6.413e-02	1.046e-03
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
