x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.064e-01	2.314e-01	2.305e-01	1.954e-02	9.682e-03
0	4	2.542e-01	2.305e-01	2.303e-01	2.333e-02	1.875e-02
0	5	nan	2.324e-01	1.122e-01	6.222e-02	5.580e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	2.839e-01	2.307e-01	1.072e-01	2.066e-03	2.066e-03
1	4	5.605e-01	2.598e-01	2.342e-01	4.460e-02	3.083e-02
1	5	nan	2.320e-01	2.306e-01	2.306e-01	6.046e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.852e-01	2.783e-01	4.771e-02	2.032e-02	2.032e-02
2	4	6.961e-01	2.478e-01	2.466e-02	2.466e-02	2.466e-02
2	5	nan	2.480e-01	2.318e-01	2.307e-01	7.193e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	3.979e-01	6.636e-02	3.728e-02	3.065e-02
3	4	nan	2.593e-01	1.839e-03	1.839e-03	1.839e-03
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
