x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.151e-01	2.591e-01	2.314e-01	2.300e-01	5.036e-02
0	4	3.134e-01	2.303e-01	1.007e-01	2.624e-02	7.624e-03
0	5	6.116e-01	2.307e-01	2.300e-01	5.718e-03	5.718e-03
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	3.613e-01	2.344e-01	2.344e-01	2.315e-01	1.688e-02
1	4	5.623e-01	1.862e-01	5.222e-02	2.689e-02	2.104e-02
1	5	nan	1.933e-01	7.276e-02	1.891e-02	1.694e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.337e-01	2.333e-01	2.322e-01	2.300e-01
2	4	4.662e-01	1.098e-01	2.155e-02	1.137e-02	1.137e-02
2	5	nan	2.344e-01	2.109e-02	2.109e-02	5.039e-03
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	2.306e-01	2.306e-01
3	4	nan	2.601e-01	1.652e-02	1.232e-02	7.073e-03
3	5	nan	4.345e-02	4.345e-02	3.340e-02	2.187e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
