x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	4.858e-01	1.370e-01	5.523e-03	5.523e-03	5.523e-03
0	4	2.490e-01	2.303e-01	3.018e-02	8.598e-03	8.598e-03
0	5	nan	2.308e-01	2.300e-01	2.300e-01	2.300e-01
0	6	nan	nan	nan	2.508e-01	2.307e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.579e-01	2.357e-01	5.657e-02	5.385e-03	5.385e-03
1	4	2.601e-01	2.327e-01	2.305e-01	2.227e-02	1.771e-02
1	5	nan	2.304e-01	2.304e-01	2.304e-01	2.301e-01
1	6	nan	nan	nan	2.320e-01	2.301e-01
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.618e-01	2.312e-01	2.301e-01	2.301e-01	2.301e-01
2	4	6.130e-01	2.321e-01	2.300e-01	2.300e-01	3.026e-02
2	5	nan	3.118e-01	2.911e-01	2.318e-01	2.307e-01
2	6	nan	nan	nan	2.317e-01	2.304e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	3.632e-01	2.824e-01	2.824e-01
3	4	nan	nan	3.064e-01	2.328e-01	2.302e-01
3	5	nan	nan	nan	2.303e-01	2.300e-01
3	6	nan	nan	nan	2.313e-01	2.300e-01
3	7	nan	nan	nan	nan	nan
